page_number,is_bold,is_italic,is_underline,is_all_caps,word_count,norm_font_size,font,font_size,x0,y0,x1,y1,space_above,space_below,space_left,space_right,text
1,1,0,0,0,6,9,IJQDDR+URWPalladioL-Bold,7.6,99.64,169.18,537.24,176.75,169.18,665.14,99.64,58.04,"1 1 2 3 4 5,"
1,1,0,0,0,7,4,IJQDDR+URWPalladioL-Bold,10.0,36.0,171.04,542.16,181.01,171.04,660.88,36.0,53.12,"SohailAbbas ,ManarAbuTalib ,AfafAhmed ,FaheemKhan ,ShabirAhmad andDo-HyeunKim *"
1,0,0,0,0,5,11,NOJAVM+URWPalladioL-Roma,7.0,36.0,720.63,153.09,727.61,720.63,114.28,36.0,442.19,distributed under the terms and
1,0,0,0,0,3,4,NOJAVM+URWPalladioL-Roma,10.0,167.26,724.08,560.52,734.05,724.08,107.84,167.26,34.76,"e tstothetransportationsystemsuchascosteffectiveness,timeef ciency,roadsafety[1],"
2,1,0,0,0,4,6,IJQDDR+URWPalladioL-Bold,9.0,54.23,480.84,495.88,511.72,480.84,330.17,54.23,99.39,VANETs Security Blockchain-Ref.YearTargetAreatoIoVAttacksand/orBased FeaturesTransitionRequirementsAuthentication
3,1,0,0,0,4,6,IJQDDR+URWPalladioL-Bold,9.0,54.23,118.96,495.88,149.85,118.96,692.04,54.23,99.39,VANETs Security Blockchain-Ref.YearTargetAreatoIoVAttacksand/orBased FeaturesTransitionRequirementsAuthentication
4,1,0,0,0,4,6,IJQDDR+URWPalladioL-Bold,9.0,54.23,118.96,495.88,149.85,118.96,692.04,54.23,99.39,VANETs Security Blockchain-Ref.YearTargetAreatoIoVAttacksand/orBased FeaturesTransitionRequirementsAuthentication
14,1,0,0,0,4,7,IJQDDR+URWPalladioL-Bold,8.0,48.4,561.01,542.75,568.98,561.01,272.91,48.4,52.52,AttackTargets Description Examples AttackType
15,1,0,0,0,4,7,IJQDDR+URWPalladioL-Bold,8.0,48.4,118.65,542.75,126.62,118.65,715.27,48.4,52.52,AttackTargets Description Examples AttackType
15,1,0,0,0,4,6,IJQDDR+URWPalladioL-Bold,9.0,95.16,265.14,537.88,274.11,265.14,567.78,95.16,57.4,Attack TargetedOSILayer PossibleSolutions References
