page_number,is_bold,is_italic,is_underline,is_all_caps,word_count,norm_font_size,font,font_size,x0,y0,x1,y1,space_above,space_below,space_left,space_right,text
1,0,0,0,1,2,10,SourceSansPro-Regular,5.3,39.87,190.76,320.55,196.07,190.76,595.93,39.87,291.45,CITATIONS READS
1,0,0,0,1,1,10,SourceSansPro-Regular,5.3,73.91,267.17,107.27,272.49,267.17,519.51,73.91,504.73,PUBLICATIONS
1,0,0,0,1,1,10,SourceSansPro-Regular,5.3,121.81,267.17,145.6,272.49,267.17,519.51,121.81,466.4,CITATIONS
1,0,0,0,1,1,10,SourceSansPro-Regular,5.3,340.38,267.17,373.73,272.49,267.17,519.51,340.38,238.27,PUBLICATIONS
1,0,0,0,1,1,10,SourceSansPro-Regular,5.3,392.99,267.17,416.78,272.49,267.17,519.51,392.99,195.22,CITATIONS
1,0,0,0,1,2,10,SourceSansPro-Regular,5.3,73.76,283.12,368.81,288.44,283.12,503.56,73.76,243.19,SEEPROFILE SEEPROFILE
1,0,0,0,1,1,10,SourceSansPro-Regular,5.3,73.91,330.3,107.27,335.62,330.3,456.38,73.91,504.73,PUBLICATIONS
1,0,0,0,1,1,10,SourceSansPro-Regular,5.3,126.52,330.3,150.32,335.62,330.3,456.38,126.52,461.68,CITATIONS
1,0,0,0,1,1,10,SourceSansPro-Regular,5.3,343.44,330.3,376.79,335.62,330.3,456.38,343.44,235.21,PUBLICATIONS
1,0,0,0,1,1,10,SourceSansPro-Regular,5.3,396.05,330.3,419.84,335.62,330.3,456.38,396.05,192.16,CITATIONS
1,0,0,0,1,2,10,SourceSansPro-Regular,5.3,73.76,346.25,368.81,351.56,346.25,440.44,73.76,243.19,SEEPROFILE SEEPROFILE
2,0,0,0,0,6,1,HPZLCO+NimbusRomNo9L-Regu,23.9,53.09,59.44,558.91,111.24,59.44,680.76,53.09,53.09,Bubbles of Trust: a decentralized Blockchain-basedauthenticationsystemforIoT
2,0,0,0,0,3,3,HPZLCO+NimbusRomNo9L-Regu,11.0,85.13,128.87,517.87,139.83,128.87,652.17,85.13,94.13,"MohamedTaharHAMMI ,BadisHAMMI,PatrickBELLOT andAhmedSERHROUCHNI"
2,0,0,0,0,10,5,RIWCDV+NimbusRomNo9L-MediItal,9.0,58.92,202.32,300.02,211.29,202.32,580.71,58.92,311.98,Abstract There is no doubt that Internet of Things (IoT)
2,0,0,0,0,10,5,FXCZBI+NimbusRomNo9L-Medi,9.0,48.96,222.25,300.02,231.22,222.25,560.78,48.96,311.98,"merous objects that we use every time, are being equipped"
2,0,0,0,0,7,4,HPZLCO+NimbusRomNo9L-Regu,10.0,311.97,225.52,563.03,235.48,225.52,556.52,311.97,48.97,"such as: intelligent waste management, buildings health,"
2,0,0,0,0,9,5,FXCZBI+NimbusRomNo9L-Medi,9.0,48.96,242.18,300.02,251.14,242.18,540.86,48.96,311.98,"them interconnected and connected to the Internet. In IoT,"
2,0,0,0,0,11,5,FXCZBI+NimbusRomNo9L-Medi,9.0,48.96,291.99,300.02,300.95,291.99,491.05,48.96,311.98,target of malicious users and malicious use. Due to the size
2,0,0,0,0,11,5,FXCZBI+NimbusRomNo9L-Medi,9.0,48.96,301.95,300.02,310.92,301.95,481.08,48.96,311.98,"and other features of IoT, it is almost impossible to create"
2,0,0,0,0,9,5,FXCZBI+NimbusRomNo9L-Medi,9.0,48.96,331.84,300.02,340.81,331.84,451.19,48.96,311.98,"called bubbles of trust, which ensures a robust identication"
2,0,0,0,0,9,5,FXCZBI+NimbusRomNo9L-Medi,9.0,48.96,371.69,300.02,390.62,371.69,401.38,48.96,311.98,serves to create secure virtual zones (bubbles) where thingscanidentifyandtrusteachother.Wealsoprovidedareal
