page_number,is_bold,is_italic,is_underline,is_all_caps,word_count,norm_font_size,font,font_size,x0,y0,x1,y1,space_above,space_below,space_left,space_right,text
1,0,1,0,0,3,7,TimesNewRomanPS-ItalicMT,8.0,162.86,126.44,350.65,134.48,126.44,707.56,162.86,244.31,1 1 1
1,0,0,0,0,3,5,TimesNewRomanPSMT,10.6,128.66,409.27,522.99,444.53,409.27,397.51,128.66,71.97,"Post-quantumcryptography,quantumcomputers,standardizationprocess,NIST.attacks.Butquantumcomputers have the"
1,0,0,0,0,7,4,TimesNewRomanPSMT,11.0,72.02,446.09,523.12,703.28,446.09,138.76,72.02,71.84,"potential to break many of the classicalcryptographicalgorithmsthatarecurrentlyinTheconceptofaquantumcomputerisnowidespreaduse.Traditionalcryptographiclongerjustatheory.Thebattleforsupremacyinsystems,suchasRSAandECC,relyonquantumtechnologyisonamongnationssinceitmathematicalproblemsthatarecomputationallyisthemostsignificanttechnologyintheworld[1,hardtosolveusingclassicalcomputers.However,2].Technologywillshortentheamountoftimeitquantumcomputerscanleveragetheiruniquetakestocomputefromyearstohoursorevenquantumproperties,suchassuperpositionandminutes.Thescientificcommunitywillgreatlyentanglement,toperformcertaincalculationsbenefitfromthepowerofquantumcomputing.Itexponentiallyfasterthanclassicalcomputers.Thedoes,however,highlightsignificantcybersecurityvulnerabilityofclassicalcryptographytorisks.Theoretically,anattackmightbelaunchedquantumattacksarisesfromthefundamentalagainstanycryptographicalgorithm.Whendifferencesinthecomputationalcapabilitiesofpracticalquantumcomputerswithmillionsofquantumandclassicalcomputers.Quantumqubitscapacitybecomeavailable,theywillbecomputerscanperformcertainmathematicalabletodecryptalmostallcurrentpublic-keyoperationsinparallel,thankstothesuperpositioncryptographysystems.ofqubits,whichallowsthemtosolveproblemsModerncryptographyalgorithmsarebuiltonthatwouldtakeclassicalcomputersanimpracticalcomplexmathematicalfunctionsandprinciplestoamountoftime.Asaresult,thedevelopmentandprovidestrongsecurityandprotectsensitivestandardizationofpost-quantumcryptographicinformationfromunauthorizedaccessand"
2,0,0,0,0,6,4,TimesNewRomanPSMT,11.0,72.02,73.56,523.11,173.16,73.56,668.88,72.02,71.85,"algorithms have become imperative. Post- authenticityofinformationinvariousaspectsofquantumcryptographyaimstocreateourdailylives.cryptographicsystemsthatremainsecureeveninWhenyouvisitawebsitewithHTTPSthepresenceofpowerfulquantumcomputers(HypertextTransferProtocolSecure)intheURL,(Table1).Thesealgorithmsrelyonmathematicalcryptographyisatwork.Itencryptsthedataproblemsthatarebelievedtobehardforbothexchangedbetweenyourwebbrowserandtheclassicalandquantumcomputerstosolve.website'sserver,ensuringthatsensitiveinformationlikepasswords,creditcarddetails,"
3,0,0,0,0,13,4,TimesNewRomanPSMT,11.0,72.02,73.56,523.18,299.67,73.56,542.37,72.02,71.78,"problems much more efficiently than classical aims to address these security challenges bycomputers,whichcouldrendermanywidelyuseddesigningcryptographicalgorithmsthatremaincryptographicalgorithms,suchasRSAandECC,secureagainstattacksfrombothclassicalandvulnerabletoattacks[5,6].quantumcomputers.ThemainobjectiveistoThecentralgoalofpost-quantumcryptographydevelopcryptographicmethodsbasedonistodevelopcryptographicmethodsthatremainmathematicalproblemsthatarebelievedtobesecureagainstbothclassicalandquantumattacks.hardevenforpowerfulquantumcomputers[7].ThesemethodsarebasedonmathematicalTheneedforpost-quantumcryptographicproblemsthatarebelievedtobehardevenforstandardsisbecomingincreasinglyurgent.Whilepowerfulquantumcomputers.Unliketraditionalquantumcomputerscapableofbreakingcurrentcryptographicalgorithms,whichrelyonthecryptographicsystemsarestillintherealmofhardnessoffactoringlargeintegersorsolvingthetheoreticalresearchandlarge-scalequantumellipticcurvediscretelogarithmproblems,post-computingisnotyetareality,thepotentialthreatquantumalgorithmsusealternativemathematicalisreal.Itiscrucialtoprepareinadvanceforthestructuressuchaslattices,error-correctingcodes,inevitableemergenceofmorepowerfulquantummultivariatepolynomials,andisogenies.computers.Oneofthesignificantchallengesinpost-quantumcryptographyisthetransitionfrom"
3,0,0,0,0,10,4,TimesNewRomanPSMT,11.0,72.02,301.23,523.26,545.21,301.23,296.83,72.02,71.7,"current cryptographic standards to quantum-resistantones.Thisprocessrequirescareful Many of the proposed post-quantumevaluation,standardization,andintegrationintocryptographicalgorithmsarerelativelynewandexistingsystemsandprotocols.Cryptographers,havenotundergoneextensivereal-worldtesting.researchers,andindustryexpertsarecollaboratingThelackofalongtrackrecordforthesetodevelopandtestthesealgorithmstoensuretheiralgorithmsraisesconcernsabouttheirsecuritysecurityandefficiencyinreal-worldapplications.andefficiency.EstablishedcryptographicPost-quantumcryptographyisanalgorithmshaveundergoneyearsofcryptanalysisinterdisciplinaryfieldthatinvolvesmathematics,andpeerreview,whichprovidesahighlevelofcomputerscience,andquantumphysics.Itconfidenceintheirsecurity.Incontrast,therepresentsacriticalareaofresearchandnewnessofpost-quantumalgorithmsmeansthatdevelopmenttoensurethelong-termsecurityandtheirsecuritymightnotbeasthoroughlyresilienceofourdigitalcommunicationanddataunderstood.Itisessentialtosubjecttheseinthefaceofevolvingcomputingtechnologies.algorithmstorigorousanalysistoensuretheirByembracingpost-quantumcryptographicresistancetobothclassicalandquantumattacks.standards,wecanfortifyourcryptographicThelackofalonghistoryofreal-worldsystemsandstayaheadofpotentialthreatsinthedeploymentleavesopenthepossibilityoferaofquantumcomputing.unforeseenattacks.Unlikewell-studiedclassicalalgorithms,theremaybeunexplored"
3,0,0,0,0,6,4,TimesNewRomanPSMT,11.0,304.87,546.77,523.06,570.41,546.77,271.63,304.87,71.9,vulnerabilities that could be exploited byadversaries.Duetotheirrelativenoveltyandthe
3,0,0,0,0,4,4,TimesNewRomanPSMT,11.0,72.02,572.09,523.15,665.48,572.09,176.56,72.02,71.81,"ongoing standardization process, post-quantumcryptographicalgorithmsmaynotbereadilyInrecentyears,therapiddevelopmentofavailableincommercialproductsandquantumcomputinghassparkedgrowingapplications.Thishinderstheirpracticalconcernsaboutthesecurityoftraditionaldeploymentinthecurrentcryptographiccryptographicsystems.Quantumcomputershavelandscape.thepotentialtosolvecertainmathematicalproblemsmuchmoreefficientlythanclassical"
3,0,0,0,0,7,4,TimesNewRomanPSMT,11.0,72.02,679.76,523.18,766.66,679.76,75.38,72.02,71.78,"widely used cryptographic algorithms, such asRSA,DSA,andECDSA.Thisscenarioposesasignificantthreattotheconfidentiality,integrity, Thetimelinefortheemergenceofpowerfulandauthenticityofsensitiveinformationinquantumcomputerscapableofbreakingvarioussectorsofourlives.traditionalcryptographicalgorithmsremainsPost-quantumcryptography,alsoknownasuncertain.Thisuncertaintycomplicatesthequantum-resistantorquantum-safecryptography,"
4,0,0,0,0,6,4,TimesNewRomanPSMT,11.0,72.02,73.56,523.11,236.4,73.56,605.64,72.02,71.85,"decision-making process for adopting post- tailoredtothehardwareisvitalformaximizingquantumcryptographicsolutions.quantumcomputingperformance.Quantumcomputersusequbitsinsteadofbits.QuantumcomputingisaninterdisciplinaryUnlikeclassicalbits,whichcanrepresenteitherafieldthatinvolvesphysics,computerscience,0ora1,qubitscanexistinasuperpositionofmaterialsscience,andmore,anditrequiresstates,meaningtheycansimultaneouslyrepresentsignificantadvancementsinhardware,software,both0and1atthesametime.Inclassicalandalgorithmstoachievepracticalquantumcomputing,bitsarethefundamentalbuildingadvantageinsolvingcomplexproblems.blocksusedtorepresentandprocessinformation.Significantprogresshasalreadybeenmade,butitTheycanbeinoneoftwostates:0or1.Theseremainsinthefieldofresearchandbinarystatesareusedtoperformlogicalexperimentation[9].operationsandstoredatainclassicalcomputers.Thefirstquantumcomputerwithonequbitwas"
