page_number,is_bold,is_italic,is_underline,is_all_caps,word_count,norm_font_size,font,font_size,x0,y0,x1,y1,space_above,space_below,space_left,space_right,text
1,0,0,0,1,2,8,Times-Roman,7.0,48.96,29.74,563.03,36.71,29.74,755.29,48.96,48.97,"IEEEINTERNETOFTHINGSJOURNAL,VOL.8,NO.16,AUGUST15,2021 12947"
1,0,0,0,0,6,2,Times-Roman,23.9,52.04,58.66,560.01,110.47,58.66,681.53,52.04,51.99,Authentication and Key Management in DistributedIoTUsingBlockchainTechnology
1,0,0,0,0,10,4,Times-Roman,10.0,311.98,400.47,563.03,410.43,400.47,381.57,311.98,48.97,"to numerous security attacks, such as spoo ng, data tam-"
1,1,0,0,0,4,5,Times-Bold,9.0,121.38,422.74,300.03,431.7,422.74,360.3,121.38,311.97,"Blockchain, decentralization, hash chain,"
1,0,0,0,1,1,6,Times-Roman,8.0,151.23,468.22,213.46,476.19,468.22,315.81,151.23,398.54,NTRODUCTION
1,0,0,0,0,8,6,Times-Roman,8.0,56.93,635.15,300.03,643.12,635.15,148.88,56.93,311.97,Somula Ramasubbareddy is with the Department of Information
1,0,0,0,0,7,6,Times-Roman,8.0,48.96,644.11,300.02,652.08,644.11,139.92,48.96,311.98,"Technology, Vallurupalli Nageswara Rao Vignana Jyothi Institute"
1,0,0,0,0,8,6,Times-Roman,8.0,48.96,653.09,300.03,670.02,653.09,121.98,48.96,311.97,"of Engineering and Technology, Hyderabad 500090, India (e-mail:svramasubbareddy1219@gmail.com)."
1,0,0,0,0,9,6,Times-Roman,8.0,56.93,671.01,300.04,678.98,671.01,113.02,56.93,311.96,"Mahmoud Daneshmand is with the School of Business, Stevens"
1,0,0,0,0,8,6,Times-Roman,8.0,48.96,679.98,300.02,687.95,679.98,104.05,48.96,311.98,"Institute of Technology, Hoboken, NJ 07030 USA (e-mail:"
1,0,0,0,0,4,6,Times-Roman,8.0,48.96,688.95,300.03,705.89,688.95,86.11,48.96,311.97,mahmoud.daneshmand@stevens.edu).AmirH.GandomiiswiththeFaculty of Engineering Information
2,0,0,0,1,2,8,Times-Roman,7.0,48.96,29.74,563.04,36.71,29.74,755.29,48.96,48.96,"12948 IEEEINTERNETOFTHINGSJOURNAL,VOL.8,NO.16,AUGUST15,2021"
2,0,0,0,0,7,4,Times-Roman,10.0,48.96,129.09,563.04,186.87,129.09,605.13,48.96,48.96,"The entities of the network will collec-byBlockchaindoesnotensureidentication,whichiscrucialtivelyagreethateachtransactionthatisrecordedintheinmostoftheIoTusecases.Moreover,itremainsunclearBlockchainandtheorderoftransactionsinrelationtowhetheralow-powerandresource-constrainedIoTdevicewillothersarevalid.beabletoperformtransactionsinBlockchainandparticipate2)"
2,0,0,0,1,2,6,Times-Roman,8.0,141.32,665.49,224.21,673.46,665.49,118.54,141.32,387.79,LOCKCHAINFOR O
3,0,0,0,1,1,8,Times-Roman,7.0,48.96,29.74,72.05,36.71,29.74,755.29,48.96,539.95,PANDA
3,0,0,0,0,9,4,Times-Roman,10.0,48.96,57.36,343.52,67.32,57.36,724.68,48.96,268.48,of distributed applications (DAPPs) [9]. As another popu- Dorri
3,0,0,0,0,6,4,Times-Roman,10.0,48.96,57.36,563.03,115.14,57.36,676.86,48.96,48.97,"[16] addressed the various challenges oflarplatform,Hyperledgerisapermission-basedBlockchainBlockchaininthecontextofIoT,suchasscalability,com-frameworkthatprovidesanEnterprise-gradefoundationforputationalcomplexity,andstorageoverheadandproposeatransactionalapplications,wherethenodesinthenetworklightweightBlockchainhavingasimpleconsensusmechanismneedtoknoweachotherpriortosettingupthenetwork[10].toaddresstheseissues.Huh"
3,0,0,0,1,2,6,Times-Roman,8.0,156.2,426.39,219.37,434.36,426.39,357.64,156.2,392.63,ELATED ORK
3,0,0,0,1,1,6,Times-Roman,8.0,418.94,626.48,480.41,634.45,626.48,157.55,418.94,131.59,RELIMINARIES
3,0,0,0,0,4,4,Times-Roman,10.0,48.96,643.16,563.02,700.94,643.16,91.06,48.96,48.98,"Yet,itwasnotadaptedtotheusecaseswhereidenti cationisessential.AnotheraccesscontrolmethodusingBlockchain Thissectionspeci esthesystemvariablesthatneedtobetechnologyknownasFairAccesswasproposedin[14],acceptedandusedbyallentitiesofthesystem.Thesevariableswhichworksanalogoustotherole-basedaccesscontrol[15].arespeciedasfollows.FairAccesswasspeciallydesignedforIoTusecaseswhere1)Assume"
4,0,0,0,1,2,8,Times-Roman,7.0,48.96,29.74,563.04,36.71,29.74,755.29,48.96,48.96,"12950 IEEEINTERNETOFTHINGSJOURNAL,VOL.8,NO.16,AUGUST15,2021"
4,0,0,0,1,1,6,Times-Roman,8.0,159.3,52.36,189.68,60.33,52.36,731.67,159.3,422.32,TABLEI
4,0,0,0,1,2,6,Times-Roman,8.0,144.44,61.33,186.98,69.3,61.33,722.7,144.44,425.02,N T
