page_number,is_bold,is_italic,is_underline,is_all_caps,word_count,norm_font_size,font,font_size,x0,y0,x1,y1,space_above,space_below,space_left,space_right,text
4,0,0,0,0,4,2,MMVRUB+NimbusRomNo9L-Regu,10.0,64.51,549.03,530.77,559.12,549.03,282.77,64.51,64.51,"tocurrentpublic-keycryptography.Supposepbeabigprimenumber,u,v F,and4u 27v 0(modp).Then,a"
4,0,0,0,0,3,2,NPRKBQ+rtxr,10.0,281.16,578.72,328.45,588.68,578.72,253.21,281.16,266.83,= + +
4,0,0,0,0,4,2,NCTPRX+NimbusRomNo9L-ReguItal,10.0,230.65,580.77,364.88,590.85,580.77,251.04,230.65,230.4,"E(u,v):y x ux v(modp)"
4,0,0,0,0,4,2,NPRKBQ+rtxr,10.0,64.51,622.41,500.48,646.5,622.41,195.39,64.51,94.8,"= + +mGGGmtimes(),m Fwhereisanon-negativescalarliein.ThefollowingissuesserveasthefoundationforthesecurityECC."
4,0,0,0,0,4,5,MMVRUB+NimbusRomNo9L-Regu,7.0,200.68,702.83,391.56,709.89,702.83,132.0,200.68,203.72,1 2 p 2
4,0,0,0,0,3,5,MMVRUB+NimbusRomNo9L-Regu,7.0,71.71,714.87,219.02,721.84,714.87,120.05,71.71,376.26,1 2 1
5,0,0,0,0,3,2,MMVRUB+NimbusRomNo9L-Regu,10.0,79.46,143.05,530.77,153.13,143.05,688.76,79.46,64.51,"whereG,G E(a,b)andm F.TheECDLPisconsideredhard,meaningthatthereisnoknownefficient"
5,0,0,0,0,4,5,MMVRUB+NimbusRomNo9L-Regu,7.0,113.95,146.91,228.46,153.97,146.91,687.92,113.95,366.81,1 2 p p
5,0,0,0,0,3,5,MMVRUB+NimbusRomNo9L-Regu,7.0,468.2,221.72,530.26,228.69,221.72,613.2,468.2,65.01,1 1 1
5,0,0,0,0,5,5,NCTPRX+NimbusRomNo9L-ReguItal,7.0,175.99,233.59,443.6,240.65,233.59,601.24,175.99,151.68,p 1 1 1 1
5,0,0,0,0,4,5,MMVRUB+NimbusRomNo9L-Regu,7.0,113.09,257.58,218.67,264.56,257.58,577.33,113.09,376.6,1 1 1 1
5,0,0,0,0,3,5,MMVRUB+NimbusRomNo9L-Regu,7.0,449.03,281.49,510.41,288.47,281.49,553.42,449.03,84.86,1 1 1
5,0,0,0,0,3,2,NCTPRX+NimbusRomNo9L-ReguItal,10.0,64.51,289.5,287.87,299.58,289.5,542.31,64.51,307.4,yG x ywithoutknowingthediscretelogarithmsofand.
5,0,0,0,1,1,5,NCTPRX+NimbusRomNo9L-ReguItal,7.0,343.4,516.39,362.98,523.36,516.39,318.53,343.4,232.29,HASH
5,0,0,0,1,1,5,NCTPRX+NimbusRomNo9L-ReguItal,7.0,212.63,566.42,308.63,575.96,566.42,265.93,212.63,286.64,RHASH
5,0,0,0,0,3,2,NPRKBQ+rtxr,10.0,196.69,568.68,420.22,580.81,568.68,261.08,196.69,175.05,"= (cid:44) =Adv(t)Prob(c,d)A:cdandH(c)H(d)"
5,0,0,0,1,1,5,NCTPRX+NimbusRomNo9L-ReguItal,7.0,274.4,631.65,293.98,638.62,631.65,203.27,274.4,301.29,HASH
5,0,0,0,0,4,2,MMVRUB+NimbusRomNo9L-Regu,10.0,89.42,632.9,530.76,642.99,632.9,198.9,89.42,64.51,"findingattacksisnegligible.Formally,ifAdv (t) foranysufficientlysmall 0,thenthe"
5,0,0,0,1,2,5,NCTPRX+NimbusRomNo9L-ReguItal,7.0,274.4,636.77,473.26,645.53,636.77,196.36,274.4,122.01,HASH HASHA
7,0,0,0,0,4,2,NPRKBQ+rtxr,10.0,64.51,563.37,530.76,575.5,563.37,266.39,64.51,64.51,=PsP s ZRCassignsasitspublickeyandselects randomlytoserveasitssecretkey.RCreleasesthepublic
8,0,0,0,0,3,2,NPRKBQ+rtxr,10.0,76.96,142.19,530.76,154.32,142.19,687.57,76.96,64.51,"= = =2.CASreceivesID,choosesarandomnumberaZandcalculatesPKag,PIDh(PKID),R"
8,0,0,0,0,8,5,NCTPRX+NimbusRomNo9L-ReguItal,7.0,159.04,148.11,519.76,156.05,148.11,685.84,159.04,75.51,v v v v v v v vq
8,0,0,0,0,14,2,NPRKBQ+rtxr,10.0,89.42,154.15,530.76,166.28,154.15,675.61,89.42,64.51,"+ =ah(PIDR),T Rg. Then CAS sends (PK,R) to the smart contract. The smart contract"
8,0,0,0,0,7,5,NCTPRX+NimbusRomNo9L-ReguItal,7.0,94.4,160.07,336.55,167.04,160.07,674.85,94.4,258.73,v v v v v v v
8,0,0,0,0,3,5,NCTPRX+NimbusRomNo9L-ReguItal,7.0,131.98,172.02,174.37,178.99,172.02,662.9,131.98,420.91,v v v
8,0,0,0,0,4,2,NPRKBQ+rtxr,10.0,76.96,179.25,530.76,191.39,179.25,650.5,76.96,64.51,"= +3.Onreceiving(PK,R),AVcomputesR.gPKh(PID PK)P ,choosespasswordpw.AVcallsthe"
8,0,0,0,0,8,5,NCTPRX+NimbusRomNo9L-ReguItal,7.0,161.2,185.17,473.1,192.15,185.17,649.74,161.2,122.18,v v v v v v pub v
8,0,0,0,0,4,2,MMVRUB+NimbusRomNo9L-Regu,10.0,89.42,193.26,530.76,203.34,193.26,638.55,89.42,64.51,"fuzzyextractorF=(Gen,Rec),imprintsherbiometrictemplateB,andobtains( , )Gen(B). Now,AV"
8,0,0,0,0,4,5,NCTPRX+NimbusRomNo9L-ReguItal,7.0,360.21,197.13,481.29,204.1,197.13,637.79,360.21,113.99,v v v v
8,0,0,0,0,6,2,HPQLVV+txex,10.0,89.42,199.36,530.76,215.3,199.36,626.59,89.42,64.51,"(cid:76)= =computesVh(IDpw)Randpwh(pw alpha R).AVstores(V,pw , )inthememory"
8,0,0,0,0,10,5,MMVRUB+NimbusRomNo9L-Regu,7.0,136.67,209.08,464.89,216.96,209.08,624.93,136.67,130.38,1 v v v v v v v 1 vvv
8,0,0,0,0,3,4,TPATKD+NimbusRomNo9L-Medi,7.5,98.27,265.49,421.73,286.77,265.49,555.12,98.27,173.54,AV CAS SmartContractSelectsID
8,0,0,0,0,3,7,NCTPRX+NimbusRomNo9L-ReguItal,5.2,277.45,336.16,321.84,341.39,336.16,500.5,277.45,273.44,v v v
8,0,0,0,0,3,4,NPRKBQ+rtxr,7.5,234.79,340.69,335.55,349.79,340.69,492.1,234.79,259.73,= +ComputeRah(PID PK)
8,0,0,0,0,4,7,NCTPRX+NimbusRomNo9L-ReguItal,5.2,268.62,345.13,332.68,350.36,345.13,491.53,268.62,262.59,v v v v
8,0,0,0,0,3,4,MMVRUB+NimbusRomNo9L-Regu,7.5,234.79,360.16,449.66,367.72,360.16,474.17,234.79,145.62,Verifysmartcontract InsertPKT(AVPID T)
8,0,0,0,0,5,7,NCTPRX+NimbusRomNo9L-ReguItal,5.2,267.3,372.02,434.78,377.25,372.02,464.64,267.3,160.49,v v v v v
8,0,0,0,0,3,4,NPRKBQ+rtxr,7.5,98.27,394.48,213.28,403.58,394.48,438.31,98.27,381.99,= +ComputeRgPKh(PID PK)P
8,0,0,0,0,5,7,NCTPRX+NimbusRomNo9L-ReguItal,5.2,132.1,398.92,221.52,404.15,398.92,437.74,132.1,373.75,v v v v pub
8,0,0,0,0,4,4,MMVRUB+NimbusRomNo9L-Regu,7.5,98.27,422.92,185.62,430.48,422.92,411.41,98.27,409.65,"Generate( , ) Gen(B)"
8,0,0,0,0,3,7,NCTPRX+NimbusRomNo9L-ReguItal,5.2,134.02,425.82,182.76,431.05,425.82,410.84,134.02,412.52,u u v
8,0,0,0,0,5,7,MMVRUB+NimbusRomNo9L-Regu,5.2,135.01,434.79,212.77,440.08,434.79,401.81,135.01,382.51,1 v v u v
