page_number,is_bold,is_italic,is_underline,is_all_caps,word_count,norm_font_size,font,font_size,x0,y0,x1,y1,space_above,space_below,space_left,space_right,text
1,0,0,0,0,6,1,RODSXA+CMBX12,14.3,65.97,52.23,358.75,84.5,52.23,581.64,65.97,80.62,Using Blockchain for IOT Access ControlandAuthenticationManagement
1,0,0,0,1,3,3,JOYWAT+MarVoSym,10.1,152.93,108.62,379.36,118.73,108.62,547.41,152.93,60.01,B B B
1,0,0,0,0,6,8,UTFKSL+CMR7,7.0,145.85,112.8,381.29,119.77,112.8,546.37,145.85,58.08,1( ) 1( ) 2( )
1,0,0,0,0,3,4,ETOYLX+CMR10,10.0,42.84,114.06,363.68,124.02,114.06,542.12,42.84,75.69,"AbdallahZoubirOurad ,BoutheynaBelgacem ,andKhaledSalah"
1,0,0,0,0,3,5,MWWBPC+CMBX9,9.0,67.75,374.07,320.61,394.04,374.07,272.1,67.75,118.76,Keywords:Internet-Of-Things Blockchain SmartcontractAuthenticationAccesscontrol
3,0,0,0,0,12,4,ETOYLX+CMR10,10.0,39.4,348.85,385.28,418.59,348.85,247.56,39.4,54.09,This section presents di erent existing approaches to solve the problem ofauthenticationmanagementandaccesscontrolinIOTdevices.Section2.1willdiscusstraditionalapproachesusedforauthenticationandaccesscontrolinaddi-tiontotheiradvantagesanddisadvantages.SolutionspresentedinSect.2.2aredistinguishedbythefactthattheyalluseblockchainasabackbonefortheirideas.
6,0,0,0,0,8,4,TAIHSX+CMBX10,10.0,53.58,107.24,399.45,200.94,107.24,465.2,53.58,39.92,"One Time Authentication: Authenticate once Directly to theBlockchainthenAccesstheResourceUsingSmartContractTokens:Inthisscenario,theuserauthenticatestothesmartcontractwhichverieshis/heridentity.Thesmartcontractthendetermineiftheuserisallowedtoaccesstheresources.Theauthenticationisperformedinanisolatedphase.Whensucceeded,theusercaninteractwiththedeviceinanypreferredmethode.g.,ssh,http,https,etc.Thisaccomplishesdecentralizedauthenticationinanecientway.TheevaluationofthissolutionwillbediscussedinSect.5."
8,0,0,0,0,10,4,TAIHSX+CMBX10,10.0,53.58,539.9,399.44,597.73,539.9,68.41,53.58,39.93,"User Side Implementation Flow: First, by using nodejs and web3Ethereumclient,theusersscriptconnectstotheEthereumblockchainlis-teningforeventscomingfromthedeployedsmartcontractinphase1.Whentheeventarrives,theusersscriptaccessesthekeystoredirectorythatcontainstheuserssecretkeysandextractstheprivatekey.Notethatthescriptneedsthe"
9,0,0,0,0,5,2,ARVMGL+CMR12,12.0,88.93,415.03,335.7,429.46,415.03,236.68,88.93,103.67,=[ + + + ]messagetokensrcipAuthdurPub
10,0,0,0,0,4,2,ARVMGL+CMR12,12.0,190.01,372.92,262.97,387.35,372.92,278.79,190.01,176.4,( )= ( )OknOn
11,0,0,0,0,5,5,WAYQTA+CMR9,9.0,65.68,498.29,358.94,535.39,498.29,130.76,65.68,80.43,Function Transactioncost Executioncost Totalcost PriceinUSDDeployment275153170457445610$0.212loginadmin6408942817106906$0.051
12,0,0,0,0,3,4,TAIHSX+CMBX10,10.0,53.58,145.38,399.43,223.14,145.38,443.0,53.58,39.94,"5.2 TestingThetestingphasewasdividedintodi erentsubsections.First,manualtestsareperformedagainsttheproposedsolutiontoassureitsrobustness,securityandperformance.Manualtestsincludemaliciousscenariosinadditionaltotheidealtestcases.Second,staticanalysistoolsareusedtoperformautomatedsecurityassessmentforthesmartcontracts."
13,0,0,0,0,6,4,TAIHSX+CMBX10,10.0,39.4,169.29,385.28,274.95,169.29,391.2,39.4,54.09,"Automated Testing: Static Security Analysis: SecurityassessmentviastaticanalysiswasperformedusingmythrilbyConsenSys.Itusesconcolicanalysistodetectsecurityissuesinsmartcontracts.Itcanoperateinbothwhiteboxandblackboxtestingscenarios.Sincethesmartcontractsourcecodeisavailable,whiteboxtestingwasperformedonit.Mythrilreturnednoissues.Inaddition,acontrolowgraphiscreatedforthesmartcontractsourcecodetoassureallpossiblepathsarechecked.ThegraphiscreatedusingEthereumLaserSymbolicVirtualMachine.Figure6showsthestartingpointofthesmartcontractcontrolowdiagram."
14,0,0,0,0,5,5,WAYQTA+CMR9,9.0,82.98,75.38,369.57,140.02,75.38,526.13,82.98,69.8,Auth/device Oauth2 Auth0 Blockstack Papersol.(cid:2)(cid:2)AvailabilityXXX(cid:2)(cid:2)(cid:2)XXScalability(cid:2)(cid:2)(cid:2)DecentralizationXX(cid:2)(cid:2)TamperproofXXX
