page_number,is_bold,is_italic,is_underline,is_all_caps,word_count,norm_font_size,font,font_size,x0,y0,x1,y1,space_above,space_below,space_left,space_right,text
2,0,0,0,0,3,3,XKLSHV+MinionPro-Regular2,10.0,50.97,72.87,549.12,82.94,72.87,717.11,50.97,50.92,"theblockchainisreliable,accurate,consistent,timely,and accessany leintheIVIsystemtostealprivatedataor"
2,0,0,0,0,3,3,XKLSHV+MinionPro-Regular2,10.0,50.97,95.77,549.08,105.83,95.77,694.22,50.97,50.95,"nosinglepointoffailure[5].Inaddition,blockchaincan service[10]bytamperingwiththesystemcon gurationto"
2,0,0,0,0,8,3,XKLSHV+MinionPro-Regular2,10.0,50.97,210.4,291.06,220.36,210.4,579.69,50.97,308.98,"General Motors and IBM, Bosch, and Blockchain, have"
2,0,0,0,0,7,3,XKLSHV+MinionPro-Regular2,10.0,308.98,240.11,549.07,250.08,240.11,549.97,308.98,50.96,"using cellular networks (4G/5G), WiFi, Bluetooth, and"
2,0,0,0,1,1,3,XKLSHV+MinionPro-Regular2,10.0,308.98,251.56,350.26,261.52,251.56,538.53,308.98,249.77,LTE-V2X.
2,0,0,0,0,7,3,XKLSHV+MinionPro-Regular2,10.0,50.97,256.19,291.07,266.15,256.19,533.9,50.97,308.97,"based system, including designing and implementing a"
2,0,0,0,0,6,3,XKLSHV+MinionPro-Regular2,10.0,50.97,267.7,291.04,277.66,267.7,522.39,50.97,309.0,"complete vehicle tracking lifecycle, from manufacturing,"
2,0,0,0,0,8,3,XKLSHV+MinionPro-Regular2,10.0,308.98,274.45,549.07,284.42,274.45,515.63,308.98,50.96,"dobase station, hijacks and monitors t-box session and"
2,0,0,0,0,8,3,MXVQRU+MinionPro-It,10.0,308.98,338.61,549.07,348.58,338.61,451.47,308.98,50.97,2.2.1. WiFi Communication. By cracking the WiFi au-
2,0,0,0,0,8,3,XKLSHV+MinionPro-Regular2,10.0,50.97,370.72,549.11,382.92,370.72,417.13,50.97,50.93,"rameters, and compares the currently popular methods. dataofthevehiclewithoutauthorization.Hackerscanalso"
2,0,0,0,0,8,3,XKLSHV+MinionPro-Regular2,10.0,50.97,382.17,291.04,392.13,382.17,407.92,50.97,309.0,"Finally, the future challenges and research directions of"
2,0,0,0,0,3,3,XKLSHV+MinionPro-Regular2,10.0,50.97,393.61,385.54,405.81,393.61,394.24,50.97,214.49,securitytechnologyaresummarized. in ltrationattacks.
2,0,0,0,0,7,3,XKLSHV+MinionPro-Regular2,10.0,50.97,452.82,291.03,462.78,452.82,337.27,50.97,309.01,"attack cars, and identity authentication and encryption"
2,0,0,0,0,8,3,XKLSHV+MinionPro-Regular2,10.0,50.97,532.94,549.08,545.58,532.94,254.47,50.97,50.95,"attacks, and application attacks. Exclusive attacks are maliciousnodesareoftendisguisedasRSUandattemptto"
2,0,0,0,0,9,3,XKLSHV+MinionPro-Regular2,10.0,50.97,578.79,549.07,591.37,578.79,208.68,50.97,50.97,"tributes), for example, launches ve types of positional addition,theycanalsoimpersonatetheidentityofother"
2,0,0,0,0,8,3,XKLSHV+MinionPro-Regular2,10.0,50.97,679.9,549.09,690.09,679.9,109.96,50.97,50.95,"becomeanessentialtargetforattackers.,roughIVI,the spread incorrect information about road congestion, ef-"
2,0,0,0,0,3,3,XKLSHV+MinionPro-Regular2,10.0,50.97,702.8,549.1,712.99,702.8,87.06,50.97,50.94,ADB(AndroidDebugBridge)orUSBtoconnect.Afterthe totra cjamsorsendingaccidentalerts.Becauseofitslow
3,0,0,0,0,7,3,MXVQRU+MinionPro-It,10.0,50.97,72.91,549.1,82.94,72.91,717.11,50.97,50.94,"2.5.ApplicationAttacks.ApplicationsrelatedtoIoVcanbe communication nodes (RCNs), and blockchain cloud"
3,0,0,0,0,3,3,XKLSHV+MinionPro-Regular2,10.0,50.97,84.36,549.1,94.39,84.36,705.66,50.97,50.94,"classi edbyfunctionintovehiclecontrol,query,andser- platform.VCNsaremobilenodesinstalledonthevehicle,"
3,0,0,0,0,8,3,XKLSHV+MinionPro-Regular2,10.0,50.97,107.25,549.07,117.28,107.25,682.77,50.97,50.96,"unsafe applications). ,e most common examples are ever,thecalculationandstoragecapabilitiesofVCNsare"
3,0,0,0,0,3,3,XKLSHV+MinionPro-Regular2,10.0,50.97,118.7,549.12,128.73,118.7,671.32,50.97,50.92,malwareandspyware.Amaliciousnodeinsertsmalware relativelyweak.RCNsare xednodesinstalledonaroadside
3,0,0,0,0,3,3,XKLSHV+MinionPro-Regular2,10.0,50.97,164.54,549.09,174.58,164.54,625.47,50.97,50.94,"vehicleterminallocationinformation, authenticationin- formationnodesoftheInternetofVehicles.,eblockchain"
3,0,0,0,0,8,3,XKLSHV+MinionPro-Regular2,10.0,50.97,175.99,549.08,186.02,175.99,614.03,50.97,50.96,"formation, personal privacy [15] information, and other cloudplatformwillstorealldataontheInternetofVehicles."
3,0,0,0,0,8,3,XKLSHV+MinionPro-Regular2,10.0,50.97,198.89,549.07,208.92,198.89,591.13,50.97,50.97,"theIoV,theonboardsoftwaresystemchangesandupdates security, privacy protection, and decentralized car net-"
3,0,0,0,0,10,3,XKLSHV+MinionPro-Regular2,10.0,50.97,233.23,549.1,243.26,233.23,556.79,50.97,50.94,"severefailurecanoccurinsomecases. RSU, and cloud computing nodes. RSU is the central"
3,0,0,0,0,8,3,XKLSHV+MinionPro-Regular2,10.0,308.98,244.67,549.1,254.64,244.67,545.41,308.98,50.94,"blockchain storage node in this architecture. ,e cloud"
3,0,0,0,0,6,3,MXVQRU+MinionPro-It,10.0,50.97,264.93,291.04,274.89,264.93,525.16,50.97,309.0,"2.6.ExclusiveAttack.Most applications in IoV, such as"
3,0,0,0,0,7,3,XKLSHV+MinionPro-Regular2,10.0,308.98,279.07,549.08,289.04,279.07,511.01,308.98,50.96,"di erent subchains, namely, InterChain and IntraChain,"
3,0,0,0,0,7,3,XKLSHV+MinionPro-Regular2,10.0,50.97,310.77,291.04,320.74,310.77,479.31,50.97,308.99,"life-threatening situations. ,e identity of a competent,"
3,0,0,0,0,6,3,XKLSHV+MinionPro-Regular2,10.0,308.98,313.42,549.06,323.38,313.42,476.67,308.98,50.97,"vehicles, roadside equipment, and other infrastructures."
3,0,0,0,0,3,3,XKLSHV+MinionPro-Regular2,10.0,50.97,356.56,549.08,369.17,356.56,430.88,50.97,50.96,"constantattacker,constanto set,randomattack,random theblockchain,butthereisnomentionofhowtoplanthe"
3,0,0,0,0,7,3,XKLSHV+MinionPro-Regular2,10.0,308.98,370.65,549.12,380.61,370.65,419.44,308.98,50.92,"deployment of roadside units. ,erefore, such solutions"
3,0,0,0,0,8,3,XKLSHV+MinionPro-Regular2,10.0,65.88,379.46,291.08,389.42,379.46,410.63,65.88,308.95,"Of course, the blockchain also has many security"
3,0,0,0,0,9,3,XKLSHV+MinionPro-Regular2,10.0,50.97,471.09,291.07,481.06,471.09,318.99,50.97,308.97,"defense system, it urgently needs us to introduce new"
3,0,0,0,0,6,3,XKLSHV+MinionPro-Regular2,10.0,308.98,542.48,549.1,552.44,542.48,247.61,308.98,50.94,",eir functions are registration authentication, access"
3,0,0,0,0,8,3,XKLSHV+MinionPro-Regular2,10.0,50.97,622.61,549.08,632.84,622.61,167.21,50.97,50.96,"lutionsformostapplicationscenarios.So,ontheotherhand, and proposed a spatial crowdsourcing system (DB-SCS)"
3,0,0,0,0,13,3,XKLSHV+MinionPro-Regular2,10.0,50.97,737.14,549.08,747.37,737.14,52.68,50.97,50.96,"mounted communication nodes (VCNs), roadside crowdsourcing tasksin the form of transactions on the"
4,0,0,0,0,8,3,XKLSHV+MinionPro-Regular2,10.0,50.97,95.6,549.11,105.83,95.6,694.22,50.97,50.93,"anddecentralizedservermodule,itisresponsibleforcon- blockchain and IoV, the performance requirements of"
4,0,0,0,0,3,3,XKLSHV+MinionPro-Regular2,10.0,50.97,107.05,549.1,117.28,107.05,682.77,50.97,50.94,structingdi erentsubblockchainsfortasksofvaryingse- blockchainwillbecomehigherandhigher.Asinglechain
4,0,0,0,0,3,3,XKLSHV+MinionPro-Regular2,10.0,50.97,129.94,549.1,140.17,129.94,659.88,50.97,50.94,"functionsandsta onthesubblockchain.,efusionofDRL, asinglechainwillincreasesystemload,resultinginmore"
4,0,0,0,0,6,3,XKLSHV+MinionPro-Regular2,10.0,329.39,181.52,549.08,191.48,181.52,608.57,329.39,50.96,(i)Availability and fault tolerance principle: when
4,0,0,0,0,10,3,XKLSHV+MinionPro-Regular2,10.0,50.97,198.95,291.03,208.92,198.95,591.13,50.97,309.01,"with the entity as the center, some researchers are also"
4,0,0,0,0,6,3,XKLSHV+MinionPro-Regular2,10.0,342.43,230.32,549.09,240.28,230.32,559.77,342.43,50.95,money and time; communication with existing
4,0,0,0,0,7,3,XKLSHV+MinionPro-Regular2,10.0,50.97,267.67,549.11,277.66,267.67,522.39,50.97,50.93,realizes information interaction between vehicles through tovariousscenariosofvehicledrivingenvironment
