page_number,is_bold,is_italic,is_underline,is_all_caps,word_count,norm_font_size,font,font_size,x0,y0,x1,y1,space_above,space_below,space_left,space_right,text
1,0,0,1,0,12,1,TimesNewRomanPSMT,22.3439998626709,77.88,78.63,536.37,154.76,78.63,637.24,77.88,75.63,Blockchain Based Secured Identity Authentication and Expeditious Revocation Framework for Vehicular Networks
1,0,0,1,0,19,11,TimesNewRomanPSMT,8.695540189743042,133.09,180.47,475.81,192.15,180.47,599.85,133.09,136.19,"Nisha Malik 1 , Priyadarsi Nanda 1 , Arushi Arora 2 , Xiangjian He 1 and Deepak Puthal 1"
1,0,0,1,0,26,11,TimesNewRomanPSMT,7.652820110321045,83.94,192.26,524.24,213.61,192.26,578.39,83.94,87.76,"1 Faculty of Engineering and IT, University of Technology Sydney, Australia 2 Computer Science Department, Indira Gandhi Delhi Technical University for Women (IGDTUW), New Delhi, India."
1,0,0,1,0,8,11,TimesNewRomanPSMT,8.34708023071289,96.01,213.71,512.79,224.34,213.71,567.66,96.01,99.21,"Email: < Nisha.Malik,Priyadarsi.Nanda,Xiangjian.He,Deepak.Puthal>@<uts.edu.au > 1 , arushi1250@gmail.com 2"
1,1,0,1,0,162,5,TimesNewRomanPS-BoldMT,8.378999710083008,77.32,236.2,298.1,429.08,236.2,362.92,77.32,313.9,"Authentication and revocation of users in Vehicular Adhoc Networks (VANETS) are two vital security aspects. It is extremely important to perform these actions promptly and efficiently. The past works addressing these issues lack in mitigating the reliance on the centralized trusted authority and therefore do not provide distributed and decentralized security. This paper proposes a blockchain based authentication and revocation framework for vehicular networks, which not only reduces the computation and communication overhead by mitigating dependency on a trusted authority for identity verification, but also speedily updates the status of revocated vehicles in the shared blockchain ledger. In the proposed framework, vehicles obtain their Pseudo IDs from the Certificate Authority (CA), which are stored along with their certificate in the immutable authentication blockchain and the pointer corresponding to the entry in blockchain, enables the Road Side Units (RSUs) to verify the identity of a vehicle on road. The efficiency and performance of the framework has been validated using the Omnet++ simulation environment."
1,1,0,1,0,6,5,TimesNewRomanPS-BoldMT,8.378999710083008,77.33,442.27,297.97,461.16,442.27,330.84,77.33,314.03,"Keywords—Blockchain, Authentication, Revocation, Security, Vehicular Networks"
1,0,0,1,1,3,11,TimesNewRomanPSMT,8.379000186920166,150.52,468.95,221.84,479.21,468.95,312.79,150.52,390.16,I. I NTRODUCTION
1,0,0,1,0,54,4,TimesNewRomanPSMT,9.272760391235352,77.33,483.25,298.37,568.5,483.25,223.5,77.33,313.63,"Privacy and security in Vehicular Ad Hoc Networks (VANETs) have gained huge prominence after Vehicle Safety Communication (VSC) project [1], delivering the concept of pseudonym certificates for vehicles and effectively safeguarding the communication within the network for a comfortable and safe driving experience. The self-structured technology entails Vehicle to roadside Infrastructure (V2I) and Vehicle-to-Vehicle"
1,0,0,1,1,110,4,TimesNewRomanPSMT,9.272760391235352,77.32,558.24,298.37,718.43,558.24,73.57,77.32,313.63,"(V2V) wireless communication using Dedicated Short-Range Communication (DSRC) of 5.9 GHz band, with a bandwidth of 75 MHz and an approximate range of 1000m [2]. The cloud servers deployed in the conventional centralized mechanism in VANETs serve as an excellent bait for the attackers as a single point of failure leading to certain treacherous situations and disrupting the entire network. In addition, the malicious messages from suspicious parties or alteration in genuine messages influence the driver's behaviour and can cause mishaps jeopardizing the safety of passengers on road. Lack of privacy and security breaches, for instance, tracking of a vehicle, impose a restriction on using them for providing personalized services."
1,0,0,1,0,6,4,TimesNewRomanPSMT,9.272760391235352,314.24,235.21,535.0,256.2,235.21,535.8,314.24,77.0,The next-generation immutable blockchain technology made
1,0,0,1,0,31,4,TimesNewRomanPSMT,9.272760391235352,314.24,245.94,535.27,309.76,245.94,482.24,314.24,76.73,"the cryptocurrency-Bitcoin [3], effectively securing and decentralizing the way data is managed and stored, thereby, reducing the role of the middleman or a third party. The cryptographically sealed and consensus-based blockchain"
1,0,0,1,0,258,4,TimesNewRomanPSMT,9.272760391235352,314.23,299.5,535.38,653.01,299.5,138.99,314.23,76.62,"a synchronized distributed public ledger, a copy of which abides in all the nodes and the blocks of the ledger are encrypted and chained together in a chronological order. A pair of a public and private key is associated with each node of the network. A block, which is the basic building unit of the chain, encompasses the transactions, its hash value, timestamp, a signature of the block and nonce. A transaction is signed with a private key of the sender and public key of the receiver. Miners are special nodes of the network, which compute a complex puzzle [3] to include the block into the chain within a specified time and are incentivized for the same. Though most of the researches in VANETS focusing majorly on the security aspect have predominantly addressed authentication and conditional privacy issues, but they lack to suffice the scalability, efficient authentication, quick check on revocation and reducing dependency on the centralized authority. In proposed work, users associate with the CA only in the registration step, post which, on-road authentication, verification, and revocation of vehicles is performed by the RSUs using the shared blockchain ledger. Security requirements with user anonymity are fulfilled by the shared ledger, which reduces the steps in authentication and performing secure communication. The paper is organized as follows: Section II presents the related work, Section III elucidates research motivation. In section IV, the proposed framework is given. Section V details the implementation and results followed by section VI and VII, which focus on theoretical analysis and conclusion respectively. II."
1,0,0,1,1,54,4,TimesNewRomanPSMT,9.272760391235352,314.24,642.75,535.17,720.81,642.75,71.19,314.24,76.83,"RELATED WORKS The open access environment catered by VANETs instigates open challenges in the field of privacy and security making it unfit for implementation in the real world [4-8]. In a study, pre-shared keys were introduced to implement the authentication of nodes in the network [9]. Calandriello et al. [10] focused on security and"
1,0,0,1,0,24,3,HelveticaLTStd-Roman-Ide,10.0,52.55,44.82,559.45,64.82,44.82,727.18,52.55,52.55,"2018 17th IEEE International Conference On Trust, Security And Privacy In Computing And Communications/ 12th IEEE International Conference On Big Data Science And Engineering"
1,0,0,1,1,5,6,HelveticaLTStd-Roman-Ide,8.0,51.0,742.26,219.53,758.26,742.26,33.74,51.0,392.47,2324-9013/18/31.00 ©2018 IEEE DOI 10.1109/TrustCom/BigDataSE.2018.00099
2,0,0,1,0,101,4,TimesNewRomanPSMT,9.272760391235352,77.92,71.2,298.88,220.7,71.2,571.3,77.92,313.12,"privacy in VANETs and proposed a hybrid method, which strengthens the framework using pseudonyms with self- certification, thus, eliminating the need for managing them without compromising on the robustness of the system. To obtain high accuracy and privacy with respect to the vehicle's location, Memon et al. [11] developed a methodology based on dynamic pseudonym generation for mix-zones environment and verified the results using the SUMO simulator. With the launch of Bitcoin blockchain [12] in 2008, the focus of industry and academia shifted towards approaches which could secure the way centralized networks operated [13]. From then on, some researches in VANETs"
2,0,0,1,0,111,4,TimesNewRomanPSMT,9.272760391235352,77.92,210.43,298.98,381.32,210.43,410.68,77.92,313.02,"improve efficiency, guaranteeing privacy and security using the blockchain technology. Yuan et al. [14] introduced a seven-layer secure and decentralized conceptual model for Intelligent Transport System (ITS), discussing the relationship between Blockchain-based ITS and parallel transportation management systems claiming the former to be the future of ITS. After the introduction of autonomous/self-driving vehicles on the road for which efficient and timely communication amongst the nodes is of utmost importance, Rowan et al. [15] explored the use of sensing and signalling devices using blockchain public key infrastructure and an inter-vehicle session key establishment protocol. The decentralized framework proposed in this paper is claimed to be secure and trustable, thus providing reduced CA"
2,0,0,1,0,5,4,TimesNewRomanPSMT,9.272760391235352,77.92,381.78,298.88,402.71,381.78,389.29,77.92,313.12,and communication with validation check.
2,0,0,1,1,5,11,TimesNewRomanPSMT,8.379000186920166,130.79,410.65,237.84,420.92,410.65,371.08,130.79,374.16,III. R ESEARCH M OTIVATION
