page_number,is_bold,is_italic,is_underline,is_all_caps,word_count,norm_font_size,font,font_size,x0,y0,x1,y1,space_above,space_below,space_left,space_right,text
1,0,0,1,0,15,10,FormataOTF-Reg,6.973800182342529,36.17,64.39,312.46,71.37,64.39,711.56,36.17,263.54,"Received February 21, 2019, accepted April 2, 2019, date of current version May 6, 2019."
1,0,1,1,0,4,12,GiovanniStd-BookItalic,5.97760009765625,36.17,78.02,173.58,84.0,78.02,698.93,36.17,402.42,Digital Object Identifier 10.1109/ACCESS.2019.2911924
1,0,0,1,0,15,1,FormataOTFCond-Md,21.917800903320312,36.17,111.71,367.17,209.55,111.71,573.38,36.17,208.83,An Efficient Privacy-Preserving Mutual Authentication Scheme for Secure V2V Communication in Vehicular Ad Hoc Network
1,0,0,1,1,2,3,FormataOTFMd,9.86299991607666,36.17,226.23,87.57,236.09,226.23,546.84,36.17,488.43,LIBING WU
1,0,0,1,1,12,13,FormataOTFMd,8.679399967193604,95.67,224.42,321.23,236.09,224.42,546.84,95.67,254.77,"1,2 , QIANQIAN SUN 1 , XINPEI WANG 1 , JING WANG"
1,0,0,1,1,4,13,FormataOTFMd,8.679399967193604,329.33,224.42,378.19,236.09,224.42,546.84,329.33,197.81,"1 , SHUI YU"
1,0,0,1,0,14,13,FormataOTFMd,8.679399967193604,36.17,224.42,393.62,248.05,224.42,534.88,36.17,182.38,"3 , YIFEI ZOU 4 , BINGYI LIU 2 , AND ZIKE ZHU 5"
1,0,0,1,0,64,13,TimesLTStd-Roman,5.786250114440918,36.17,247.37,347.5,287.02,247.37,495.91,36.17,228.5,"1 School of Computer Science, Wuhan University, Wuhan 430072, China 2 Hubei Key Laboratory of Transportation Internet of Things, Wuhan University of Technology, Wuhan 430072, China 3 School of Software, University of Technology Sydney, Ultimo, NSW 2007, Australia 4 Deparment of Computer Science, The Chinese University of Hong Kong, Hong Kong 5 School of Economics and Finance, Wuhan University of Technology, Wuhan 430072, China"
1,0,0,1,0,74,6,TimesLTStd-Roman,7.671199798583984,36.17,291.65,457.02,341.82,291.65,441.11,36.17,118.98,"Corresponding author: Libing Wu (wu@whu.edu.cn) This work was supported in part by the National Natural Science Foundation of China under Grant 61772377, Grant 61572370, and Grant 91746206, in part by the Natural Science Foundation of Hubei Province of China under Grant 2017CFA007, in part by the Science and Technology Planning Project of ShenZhen under Grant JCYJ20170818112550194, and in part by the Fund of Hubei Key Laboratory of Transportation Internet of Things under Grant WHUTIOT-2017A0011."
1,1,0,1,1,1,2,FormataOTF-Bold,9.962599754333496,43.42,371.76,93.05,381.79,371.76,401.14,43.42,482.95,ABSTRACT
1,0,0,1,0,193,2,TimesLTStd-Roman,9.962599754333496,43.42,371.73,469.87,549.07,371.73,233.86,43.42,106.13,"Recent years have witnessed that the new mobility Intelligent Transportation System is booming, especially the development of Vehicular Ad Hoc Networks (VANETs). It brings convenience and a good experience for drivers. Unfortunately, VANETs are suffering from potential security and privacy issues due to the inherent openness of VANETs. In the past few years, to address security and privacy-preserving problems, many identity-based privacy-preserving authentication schemes have been proposed by researchers. However, we found that these schemes fail to meet the requirements of user privacy protection and are vulnerable to attacks or have high computational complexity. Hence, we focus on enhancing privacy-preserving via authentication and achieving better performance. In this paper, ﬁrst, we describe the vulnerabilities of the previous scheme. Furthermore, to enhance privacy protection and achieve better performance, we propose an efﬁcient privacy-preserving mutual authentication protocol for secure V2V communication in VANETs. Through security analysis and comparison, we formally demonstrate that our scheme can accomplish security goals under dynamic topographical scenario compared with the previous scheme. Finally, the efﬁciency of the scheme is showed by performance evaluation. The results of our proposed scheme are computationally efﬁcient compared with the previously proposed privacy-preserving authentication scheme."
1,1,0,1,0,10,2,FormataOTF-Bold,9.962599754333496,43.42,569.24,451.15,579.29,569.24,203.64,43.42,124.85,"INDEX TERMS VANETs, authentication, V2V, privacy-preserving, security, identity guessing attack."
1,1,0,1,1,2,4,FormataOTF-Bold,8.966400146484375,37.17,602.41,112.63,611.44,602.41,171.49,37.17,463.37,I. INTRODUCTION
1,0,0,1,0,60,2,TimesLTStd-Roman,9.962599754333496,36.17,613.59,277.37,695.29,613.59,87.64,36.17,298.63,"In recent years, along with the fast growth of intelligent transportation systems (ITSs) [1] and wireless technolo- gies (e.g., GPRS, VLC, 5G, WiMAX and GSM), Vehicu- lar Ad Hoc Networks (VANETs) [2] become increasingly prosperous, enabling mobile devices to enjoy convenient and comprehensive services. As [3] pointed out, in the Internet of things, there are different forms in different application"
1,0,0,1,0,17,5,TimesLTStd-Roman,7.970099925994873,36.17,713.57,277.38,730.51,713.57,52.42,36.17,298.62,The associate editor coordinating the review of this manuscript and approving it for publication was Giovanni Angiulli.
1,0,0,1,0,91,2,TimesLTStd-Roman,9.962599754333496,297.08,601.64,538.28,731.15,601.64,51.78,297.08,37.72,"ﬁelds, such as VANETs. Vehicles as mobile devices are generally equipped with sensors (e.g., speed, acceleration, position, rotational speed sensor), processors and wireless communication equipment (e.g., Bluetooth, Wi-Fi, OBU) to perform all terminal perception, computation and communi- cation tasks [4]. Vehicles can communicate and share infor- mation with each other, since VANET is a mobile wireless network [5]. It is envisaged that the police may demand to require information from drivers, but drivers may pay close attention to their own personal sensitive information (e.g., identity, location history and movements) when they"
1,0,0,1,0,28,12,FormataOTF-Reg,5.97760009765625,151.38,744.52,423.08,764.75,744.52,18.18,151.38,152.92,"2169-3536 
 2019 IEEE. Translations and content mining are permitted for academic research only. Personal use is also permitted, but republication/redistribution requires IEEE permission. See http://www.ieee.org/publications_standards/publications/rights/index.html for more information."
1,0,0,1,1,3,12,FormataOTF-Reg,5.97760009765625,492.71,751.9,538.29,757.88,751.9,25.05,492.71,37.71,"VOLUME 7, 2019"
2,0,1,1,0,16,10,FormataOTF-Reg,6.973800182342529,36.17,25.99,388.0,32.98,25.99,749.95,36.17,188.0,L. Wu et al. : Efficient Privacy-Preserving Mutual Authentication Scheme for Secure V2V Communication in VANETs
2,0,0,1,0,244,2,TimesLTStd-Roman,9.962599754333496,36.17,65.49,277.37,398.24,65.49,384.69,36.17,298.63,"communicate in the VANETs environment which exists secu- rity threats. It is possible that these valuable data may be stolen by the adversary in the above communication process. That’s why mobile users, researchers even governments pay greater attention to security issues to achieve better imple- ment of real-time and intelligent applications [6]. There are two different communication scenarios, namely Vehicle To Infrastructure (V2I) and Vehicle To Vehicle (V2V) in VANETs. As shown in Figure 1, there are three major units in VANETs, which are the authentication server (AS), wireless onboard unit (OBU) and roadside unit (RSU). Vehi- cles in VANETs are deemed as mobile nodes equipped with OBUs with an integration of the GPS receiver, ITS-G5/IEEE 802.11p protocols, and vehicular sensors [7]. The OBU is in charge of recording information (e.g., velocity, location) during driving and allows itself to correspond with RSU or other vehicles. The RSU is ﬁxed at the roadsides and plays itself as public transport infrastructure to connect the vehi- cle to the Internet through reliable communication channels. Further, because of equipping with wireless devices, RSU can exchange information with passing vehicles and gather information to know about local situations [8]. Due to above features and their inherent openness, VANETs are facing a serious security challenge, like the issues of information conﬁdentiality, information integrity. Hence, it is becoming increasingly important for protocols to have the ability to provide drivers with secure and user friendly authentication to achieve a secure communication [9]."
2,1,0,1,0,6,10,FormataOTF-Bold,6.973800182342529,36.17,617.14,151.96,624.17,617.14,158.76,36.17,424.04,FIGURE 1. Structure of the VANETS.
2,0,0,1,0,68,2,TimesLTStd-Roman,9.962599754333496,36.17,639.33,277.38,732.98,639.33,49.95,36.17,298.62,"Owing to VANETs are vulnerable to malicious attacks just as any other wireless network [7], [10]–[14], more and more researchers are having eye on and taking part in pri- vacy protection authentication. Authentication protocols for VANETs have been designed by most researchers, including those put forward for offering privacy protection during the period of communication and those proposed for a reduc- tion of the storage and computation/communication costs."
2,0,0,1,0,55,2,TimesLTStd-Roman,9.962599754333496,297.08,65.49,538.28,159.13,65.49,623.79,297.08,37.72,"However, existing authentication protocols generally have shortcomings against the external adversary. VANETs still need a secure and effective authentication scheme. Our research aims to construct an efﬁcient and secure authentica- tion scheme to eliminate these vulnerabilities of Zhou et al.’s scheme under VANETs environment. The major contributions of our improved scheme are listed as following:"
2,0,0,1,1,3,4,FormataOTFMdIt,8.966400146484375,298.07,173.23,402.34,182.2,173.23,600.73,298.07,173.66,A. OUR CONTRIBUTIONS
2,0,0,1,0,115,2,TimesLTStd-Roman,9.962599754333496,310.83,185.37,538.28,362.7,185.37,420.22,310.83,37.72,"First, in order to enhance the security, we bring up an efﬁcient privacy protection mutual authentication pro- tocol for secure V2V communication in VANETs to overcome the shortcomings of Zhou et al.’s scheme. Second, we reveal the weakness of Zhou et al.’s scheme and give an in-depth description of the damaging threat of the existing weakness. Third, we present an elaborate security analysis to for- mally demonstrate that the proposed scheme is provable security and meet the security goals in VANETs, espe- cially in key protection. Finally, we display our performance analysis to demon- strate that our scheme has a reasonable consumption with a lower computation and communication cost than the previous scheme in VANETs."
2,0,0,1,1,2,4,FormataOTFMdIt,8.966400146484375,298.07,376.8,354.69,385.77,376.8,397.16,298.07,221.31,B. ROADMAP
2,0,0,1,0,111,2,TimesLTStd-Roman,9.962599754333496,297.08,388.94,538.28,518.45,388.94,264.48,297.08,37.72,"To present our contributions and work, the rest of the frame- work for this paper is structured as follows. The related work in recent years is introduced in section II. We present the pre- liminaries to the elliptical curve cryptosystem in Section III. In Section IV, we have a review of Zhou et al.’s scheme. In addition, section V points out its existing security vulner- abilities. The main improvement of our proposal is described in Section VI while Section VII describes the security anal- ysis. We show the performance evaluation to demonstrate our scheme’s reasonable overhead in Section VIII. At last, we provide the conclusion of the paper in last section."
2,1,0,1,1,3,4,FormataOTF-Bold,8.966400146484375,298.07,532.51,379.15,541.54,532.51,241.39,298.07,196.85,II. RELATED WORK
2,0,0,1,0,148,2,TimesLTStd-Roman,9.962599754333496,297.08,543.69,538.28,732.98,543.69,49.95,297.08,37.72,"In order to address security and privacy issue in VANETs, numerous research schemes [15]–[26], [30]–[32] have been proposed. Raya and Hubaux [15] investigated an authenti- cation scheme which pre-storaged many public and private key pairs with a short lifecycle, as well as corresponding certiﬁcates into each vehicle’s OBU to preserve drivers’ privacy. However, a vehicle’s OBU needs to store very large number key pairs due to the changing key each time. Raya and Hubaux’s scheme has a high computation cost, since the key management is a complex problem. To solve the shortcomings of Raya and Hubaux scheme, a new privacy protection protocol, which adopted an alter- native approach to avoidance of the preloading of a large number of public or private key pairs of OBU and corre- sponding certiﬁcates was designed by Lu et al. [17] in 2008. In their scheme, when a vehicle passes through the RSU,"
2,0,0,1,1,3,12,FormataOTF-Reg,5.97760009765625,36.17,746.92,81.74,752.89,746.92,30.03,36.17,494.26,"VOLUME 7, 2019"
3,0,1,1,0,16,10,FormataOTF-Reg,6.973800182342529,186.46,25.99,538.28,32.98,25.99,749.95,186.46,37.72,L. Wu et al. : Efficient Privacy-Preserving Mutual Authentication Scheme for Secure V2V Communication in VANETs
3,0,0,1,0,469,2,TimesLTStd-Roman,9.962599754333496,36.17,65.49,277.37,732.98,65.49,49.95,36.17,298.63,"each vehicle will receive an anonymous certiﬁcate for a short period of time. In order to obtain anonymous cer- tiﬁcates that change over time from RSU to avoid the adversary’s traceability, the vehicle needs to execute this procedure frequently. Hence, Lu et al.’s scheme with high computation/communication and storage costs has a weak efﬁciency. To address the weakness of Lu et al.’s scheme, a novel authentication protocol combining mix-zones with anonymous certiﬁcates was proposed by Freudiger et al. [18]. However, the scheme also must store massive anonymous certiﬁcates. Additionally, in 2008, Zhang et al. [19] designed a privacy-preserving authentication protocol with the Hash message authentication code in VANETs. In their scheme, for the sake of user’s privacy, the vehicle communicates with near RSU using different public keys. Therefore, Zhang et al.’s scheme also fails to meet the requirement of performance in VANETs. To address high computation and high storage costs problems, these schemes [25], [26], [30]–[32] were pro- posed. Zhang et al. [24], [25] designed an ID-based condi- tional privacy protection authentication scheme in VANETs. In their scheme, both the vehicle and RSU are not nec- essary to store certiﬁcates. However, Lee and Lai found that [24], [25] cannot resist replying attacks. [31] designed a conditional privacy protection authentication and group-key agreement scheme based on password for VANETs with no use bilinear pairing. References [30], [32] proposed a privacy-preserving authentication scheme to improve com- putation efﬁciency. Chuang and Lee [26] proposed the ﬁrst authentication mechanism (TEAM) using a transitive trust relationship for VANETs in 2014. TEAM is a quite lightweight privacy-preserving authentication scheme, since it only uses a hash function and an XOR operation to pro- tect the drivers’ privacy and security from malicious adver- sary. Vehicles are divided into three types in their scheme, that is, mistrustful vehicles (MVs), trustful vehicles (TVs) and law executors (LEs), as shown in Figure 1. However, Kumari et al. [5] and Zhou et al. [23] revealed that Chuang and Lee’s scheme suffers from privacy breach, insider attack, impersonation attack and has some other weaknesses. To address these vulnerabilities, on the basis of TEAM, Zhou et al. applied Elliptic Curve Cryptographic (ECC) to propose a new enhanced scheme which is based on mutual authentication in VANETs. Nevertheless, according to our research efforts, Zhou et al.’s scheme cannot withstand iden- tity guessing attack and impersonation attack as well as has weaker user anonymity. To enhance security and privacy protection in VANETs, we also use ECC technology to design a new privacy- preserving authentication scheme. The formal and infor- mal security analysis of our proposed scheme indicates its provable security and could overcome the vulnerability in Zhou et al.’s scheme. The performance analysis of our pro- posed scheme demonstrates that it yields lower computa- tional and communication overheads making it applicable to dynamic topographic scenarios."
3,1,0,1,1,2,4,FormataOTF-Bold,8.966400146484375,298.08,66.26,381.56,75.29,66.26,707.64,298.08,194.44,III. PRELIMINARIES
3,0,0,1,0,105,2,TimesLTStd-Roman,9.962599754333496,297.08,77.44,538.29,207.83,77.44,575.09,297.08,37.71,"Mathematical problems in Elliptic Curve Cryptographic have been widely used in the authentication scheme in VANETs. In this paper, our proposed scheme uses the problem of elliptic curve discrete logarithm to achieve its security. The brief reviews on ECC are as follows: Let G be an elliptic curve group, which is deﬁned by a prime number p and a generator P . The following two difﬁcult problem assumptions are based on ECC and these problems are difﬁcult to solve. Let E be an equation of the elliptic curve: y = x 3 + ax + b mod p , where a , b R Z"
3,0,1,1,0,19,2,TimesLTStd-Italic,9.962599754333496,297.08,208.9,538.29,230.87,208.9,552.06,297.08,37.71,"Deﬁnition 1: Discrete Logarithm Problem (DLP): Given two points P and Q on E randomly, the objective of the"
3,0,1,1,0,9,13,TimesLTStd-Roman,9.36484980583191,297.08,232.81,444.08,243.7,232.81,539.23,297.08,131.92,DLP is to calculate an integer a R Z
3,0,1,1,0,5,13,TimesLTStd-Italic,8.767099857330322,444.08,232.86,538.29,244.89,232.86,538.04,444.08,37.71,p to meet the following
3,0,1,1,0,46,2,TimesLTStd-Roman,9.962599754333496,297.08,244.77,538.29,303.48,244.77,479.45,297.08,37.71,"condition: Q is equal to aP . Deﬁnition 2: Elliptic Curve Computational Diffe-Hellman Problem (ECCDHP): Given two points R = aP and Q = bP on E randomly, the objective of the ECCDHP is to calculate the point abP , where a , b R Z"
3,0,1,1,0,5,13,TimesLTStd-Italic,8.767099857330322,417.22,292.64,530.47,304.66,292.64,478.27,417.22,45.53,p are two unknown integers.
3,1,0,1,0,8,4,FormataOTF-Bold,8.966400146484375,298.07,317.18,481.71,326.21,317.18,456.72,298.07,94.29,IV. REVIEW OF THE ZHOU ET AL.’s SCHEME
3,0,0,1,0,111,2,TimesLTStd-Roman,9.962599754333496,297.08,328.36,538.28,469.83,328.36,313.1,297.08,37.72,"We review the Zhou et al.’s scheme based on TEAM for VANETs in this section. TABLE 1 shows the sym- bols and their corresponding meanings. We are only keen on six phases of this scheme: initialization, registration, login, general authentication, secure communication, key update. In their scheme, as shown in Figure 1, vehicles have three types: ﬁrst is law executors (LEs), second is trust- ful vehicles (TVs) and third is mistrustful vehicles (MVs). LEs are always trustful and play a role of mobile authen- tication server. In the beginning, the normal vehicle is authenticated only via LE. Later, if this normal vehicle is successfully authenticated, it will become a trustful vehicle."
3,1,0,1,0,7,10,FormataOTF-Bold,6.973800182342529,297.08,494.22,459.8,501.24,494.22,281.69,297.08,116.2,TABLE 1. The notations and specific descriptions.
3,0,0,1,1,3,12,FormataOTF-Reg,5.97760009765625,492.71,746.92,538.29,752.89,746.92,30.03,492.71,37.71,"VOLUME 7, 2019"
4,0,1,1,0,16,10,FormataOTF-Reg,6.973800182342529,36.17,25.99,388.0,32.98,25.99,749.95,36.17,188.0,L. Wu et al. : Efficient Privacy-Preserving Mutual Authentication Scheme for Secure V2V Communication in VANETs
4,0,0,1,0,132,2,TimesLTStd-Roman,9.962599754333496,36.17,65.49,277.37,242.82,65.49,540.11,36.17,298.63,"Otherwise, it still a mistrustful vehicle. At this time, a normal vehicle can be authenticated by LE or a trustful vehicle. When the key’s lifecycle expires, the vehicle’s state changes from trust to mistrust. The whole process consists of 9 phases, which are ini- tialization, registration, login, password change, general authentication, trust-extended authentication, secure commu- nication, key revocation, and key update. When AS starts to set up the system parameters, the initiation phase will be performed. Registration has two types, namely LE reg- istration and normal vehicle registration. In LE registration phase, a LE registers itself as a trustful vehicle with AS using a secure transmit channel. In normal vehicle regis- tration phase, which is performed only once by per vehi- cle, all vehicles but LEs have to execute this phase before"
4,0,1,1,0,11,13,TimesLTStd-Roman,9.36484980583191,36.17,244.77,277.38,256.27,244.77,526.66,36.17,298.62,they enter into VANETs. User i has to execute the login
4,0,0,1,0,10,2,TimesLTStd-Roman,9.962599754333496,36.17,256.77,277.37,266.73,256.77,516.2,36.17,298.63,"phase, when it hopes to VANETs supply the best service"
