page_number,is_bold,is_italic,is_underline,is_all_caps,word_count,norm_font_size,font,font_size,x0,y0,x1,y1,space_above,space_below,space_left,space_right,text
1,1,0,1,0,5,83,URWPalladioL-Bold,6.973800182342529,35.72,494.58,146.78,501.62,494.58,340.27,35.72,448.5,"Citation: Hosseini, S.M.; Ferreira, J.;"
1,0,0,1,0,15,83,URWPalladioL-Roma,6.973800182342529,35.44,506.57,145.15,549.32,506.57,292.57,35.44,450.13,"Bartolomeu, P.C. Blockchain-Based Decentralized Identiﬁcation in IoT: An Overview of Existing Frameworks and Their Limitations."
1,1,0,1,0,7,83,URWPalladioL-Ital,6.973800182342529,35.5,554.15,142.23,561.25,554.15,280.64,35.5,453.05,"Electronics 2023 , 12 , 1283. https://"
1,0,0,1,0,4,83,URWPalladioL-Roma,6.973800182342529,35.72,584.1,135.46,591.07,584.1,250.82,35.72,459.82,Academic Editor: Antonio Brogi
1,0,0,1,0,16,83,URWPalladioL-Roma,6.973800182342529,35.44,603.0,120.13,645.75,603.0,196.14,35.44,475.14,Received: 14 February 2023 Revised: 2 March 2023 Accepted: 4 March 2023 Published: 7 March 2023
1,0,0,1,0,33,83,URWPalladioL-Roma,6.973800182342529,35.44,683.64,153.2,774.1,683.64,67.79,35.44,442.07,"© 2023 by the authors. Licensee MDPI, Basel, Switzerland. This article is an open access article distributed under the terms and conditions of the Creative Commons Attribution (CC BY) license (https:// creativecommons.org/licenses/by/ 4.0/)."
1,1,0,1,0,13,2,URWPalladioL-Bold,17.93280029296875,35.02,118.85,527.63,155.61,118.85,686.28,35.02,67.64,Blockchain-Based Decentralized Identiﬁcation in IoT: An Overview of Existing Frameworks and Their Limitations
1,1,0,1,0,5,88,URWPalladioL-Bold,9.165599822998047,35.72,168.21,177.21,180.05,168.21,661.84,35.72,418.07,"Seyed Mohammad Hosseini 1, *"
1,1,0,1,0,4,88,URWPalladioL-Bold,8.767099857330322,186.28,168.21,274.2,180.05,168.21,661.84,186.28,321.08,", Joaquim Ferreira 2"
1,1,0,1,0,5,88,URWPalladioL-Bold,8.767099857330322,286.26,168.21,406.0,180.05,168.21,661.84,286.26,189.28,and Paulo C. Bartolomeu 3
1,0,0,1,0,9,77,URWPalladioL-Roma,7.970099925994873,179.84,203.35,468.32,211.32,203.35,630.57,179.84,126.96,"Instituto de Telecomunicações, Universidade de Aveiro, 3810-193 Aveiro, Portugal"
1,0,0,1,0,17,77,URWPalladioL-Roma,7.970099925994873,179.84,214.11,558.25,232.84,214.11,609.05,179.84,37.03,"Instituto de Telecomunicações, Escola Superior de Tecnologia e Gestão de Águeda, Universidade de Aveiro, 3810-193 Aveiro, Portugal"
1,0,0,1,0,15,77,URWPalladioL-Roma,7.970099925994873,179.84,235.63,557.08,254.36,235.63,587.53,179.84,38.2,"Instituto de Telecomunicações, Departamento de Eletrónica, Telecomunicações e Informática, Universidade de Aveiro, 3810-193 Aveiro, Portugal"
1,1,0,1,0,17,88,URWPalladioL-Bold,9.0407501856486,166.04,281.01,559.28,290.22,281.01,551.67,166.04,36.0,Abstract: The popularity of the Internet of Things (IoT) and Industrial IoT (IIoT) has caused a rapid
1,0,0,1,0,154,73,URWPalladioL-Roma,8.876283645629883,166.12,294.11,560.77,445.85,294.11,396.04,166.12,34.51,"increase in connected entities and exposed its lack of adequate Identity Management (IdM). Traditional IdM systems are highly dependent on central authorities; any failure can potentially compromise the entire system. To eliminate the drawback of central authorities and evolve IdM systems to meet increasingly stringent security requirements, the Decentralized Identiﬁcation approach has been proposed. This approach often relies on blockchain technology to provide a secure and tamper-proof method of managing and verifying identities. Therefore, this article investigates the capabilities of blockchain-based decentralized identiﬁcation for the IoT domain, with an emphasis on the het- erogeneity of online devices. It describes a number of features and speciﬁcations of decentralized identiﬁcation with a speciﬁc focus on Self-Sovereign Identity (SSI), a model in which entities own their identities. The article concludes with a discussion of technical aspects as well as potential obstacles and constraints to the implementation of decentralized identiﬁcation in the context of the Internet of Things."
1,1,0,1,0,10,88,URWPalladioL-Bold,8.921341896057129,166.39,461.73,560.39,470.75,461.73,371.14,166.39,34.88,Keywords: security and privacy; cyber-physical systems; secure communications; embedded devices;
1,0,0,1,0,8,58,URWPalladioL-Roma,8.966400146484375,166.39,474.78,431.64,483.75,474.78,358.14,166.39,163.64,device security; constrained devices; Internet of Things; blockchain
1,0,0,1,0,259,30,URWPalladioL-Roma,9.927669525146484,165.98,539.73,560.83,775.6,539.73,66.29,165.98,34.44,"In the last few years, the Internet has experienced exponential growth with respect to the adoption of the Internet of Things (IoT) and Industrial IoT (IIoT) technologies. By 2023, there will be almost 3.6 billion Internet users worldwide [ 1 ] and businesses will increasingly rely on virtual and decentralized operating modes [ 2 ]. These trends create a new digital environment, where the core element is identity . A Digital Identity [ 3 ] is an alternative legal token (discrete identiﬁable unit) used for authentication and authorization, designed for the age of the Internet and corresponds to the real identity of an entity. An entity can be a person, organization, application, or device and must always be unique for being accessible and interacted with. The use of a username and password pair, multi-factor authentication, biometric authentication, location-based authentication [ 4 ], or hardware authentication, such as Physical Unclonable Functions (PUF) [ 5 ], are examples of different digital identiﬁcation approaches used in different scopes to assign unique identities. These approaches enable access control to the network, resources, and services, determining whether an entity is who or what it claims to be. Over the years, some of these approaches have been updated and improved, while others have become less utilized due to their increasing obsolescence. As shown in Figure 1 , digital identity systems can be classiﬁed into three types due to their basic structure: Centralized , Federated , and Decentralized . In centralized identity systems, such as domain name registrations or certiﬁcate authorities, all events occur in one"
1,1,0,1,0,7,77,URWPalladioL-Ital,7.970099925994873,35.47,814.77,285.06,822.88,814.77,19.01,35.47,310.22,"Electronics 2023 , 12 , 1283. https://doi.org/10.3390/electronics12061283"
2,1,0,1,0,6,77,URWPalladioL-Ital,7.970099925994873,35.47,57.12,120.85,65.23,57.12,776.66,35.47,474.42,"Electronics 2023 , 12 , 1283"
2,0,0,1,0,3,77,URWPalladioL-Roma,7.970099925994873,536.33,57.26,559.28,65.23,57.26,776.66,536.33,36.0,2 of 18
2,0,0,1,0,86,32,URWPalladioL-Roma,9.9176664352417,166.1,97.53,560.92,182.96,97.53,658.93,166.1,34.35,"environment, and a central Identity Provider (IdP) is responsible for collecting, establishing, and managing identity information from entities. Although centralized identity systems provide great convenience to entities, managing multiple accounts between different ser- vice providers has become problematic. A Federated Identity Management (FIM) system is proposed as a means of enabling mutual trust between two or more centralized identity systems. This system, also known as a federated Single Sign-On (SSO), is an authentication scheme that allows entities to securely log into multiple applications using one identity."
2,1,0,0,0,3,78,Arial-BoldMT,7.5804443359375,312.7,206.21,398.22,214.67,206.21,627.22,312.7,197.06,Digital Identity Systems
2,1,0,0,0,6,78,Arial-BoldMT,7.5804443359375,194.86,273.09,518.92,281.56,273.09,560.33,194.86,76.36,Centralized Systems Federated Systems Decentralized Systems
2,1,0,0,0,3,82,Arial-BoldMT,7.134535789489746,207.16,318.09,256.72,334.53,318.09,507.36,207.16,338.56,Domain Name Registrations
2,1,0,0,0,7,82,Arial-BoldMT,7.134535789489746,315.12,331.69,397.59,356.6,331.69,485.29,315.12,197.69,Single Sign-On Systems such as Google Account
