page_number,is_bold,is_italic,is_underline,is_all_caps,word_count,norm_font_size,font,font_size,x0,y0,x1,y1,space_above,space_below,space_left,space_right,text
1,0,0,1,0,16,1,FccgckMinionProIt,18.0,50.0,136.78,523.91,218.29,136.78,581.71,50.0,76.07,Research Article Unified Authentication and Access Control for Future Mobile Communication-Based Lightweight IoT Systems Using Blockchain
1,1,0,1,0,23,13,JvvwrtMinion-Black,10.242281436920166,86.23,248.88,521.88,277.35,248.88,522.64,86.23,78.1,", 1 Shalini Stalin, 2 Prashant Kumar Shukla, 3 Piyush Kumar Shukla, 4 Ruby Bhatt, 5 Rajan Singh Bhadoria, 6 and Basant Tiwari"
1,0,0,1,0,29,13,FccgckMinionProIt,8.121163209279379,86.23,285.31,546.47,307.62,285.31,492.37,86.23,53.51,"1 Department of Computer Engineering, SVKM S NMIMS MPSTME Shirpur, Maharashtra, India 425405 2 Department of Information Technology, Indian Institute of Information Technology (IIIT), Maulana Azad National Institute of"
1,0,0,1,0,8,4,FccgckMinionProIt,9.0,89.4,309.91,345.03,318.91,309.91,481.09,89.4,254.95,"Technology (MANIT) Campus, Bhopal, Madhya Pradesh 462003, India"
1,0,0,1,0,13,13,FccgckMinionProIt,7.681744813919067,86.23,319.1,504.07,330.13,319.1,469.86,86.23,95.92,"3 Department of CSE, Koneru Lakshmaiah Education Foundation (KLEF) Vaddeswaram, KL University Vijayawada,"
1,0,0,1,0,3,4,FccgckMinionProIt,9.0,89.4,332.42,200.01,341.42,332.42,458.58,89.4,399.97,"Andhra Pradesh-520002, India"
1,0,0,1,0,14,13,FccgckMinionProIt,7.681744813919067,86.23,341.6,541.26,352.64,341.6,447.36,86.23,58.72,"4 Computer Science & Engineering Department, University Institute of Technology, Rajiv Gandhi Proudyogiki Vishwavidyalaya,"
1,0,0,1,0,8,4,FccgckMinionProIt,9.0,89.4,354.86,336.87,363.86,354.86,436.13,89.4,263.11,"(Technological University of Madhya Pradesh), Bhopal 462033, India"
1,0,0,1,0,28,13,FccgckMinionProIt,7.681744813919067,86.23,364.06,453.2,397.65,364.06,402.34,86.23,146.78,"5 Department of Computer Science, Medicaps University, Indore, M.P., India 6 Department of Computer Application, Technocrats Institute of Technology, RGPV, Bhopal, MP, India 7 Hawassa University, Awasa, Ethiopia"
1,0,0,1,0,8,4,NqbgqnMinionProRegular,9.0,86.23,408.15,362.42,417.15,408.15,382.84,86.23,237.57,Correspondence should be addressed to Basant Tiwari; basanttiw@hu.edu.et
1,0,0,1,0,12,4,MinionPro-Regular,9.0,86.23,427.73,393.09,436.73,427.73,363.27,86.23,206.89,Received 5 October 2021; Accepted 22 November 2021; Published 17 December 2021
