page_number,is_bold,is_italic,is_underline,is_all_caps,word_count,norm_font_size,font,font_size,x0,y0,x1,y1,space_above,space_below,space_left,space_right,text
1,0,0,1,0,9,1,MinionPro-It,17.93280029296875,50.97,136.18,458.56,178.39,136.18,621.66,50.97,141.48,Research Article An Efficient V2I Authentication Scheme for VANETs
1,0,0,1,0,8,24,MinionStd-Black,9.248458521706718,178.92,209.99,250.49,224.47,209.99,575.58,178.92,349.55,", 1 , 2 , 3 Siling Liu"
1,0,0,1,0,9,24,MinionStd-Black,9.748771735600062,262.09,209.99,416.0,224.47,209.99,575.58,262.09,184.04,", 1 Min Xiao, 1 , 3 Shaojiang Deng"
1,0,0,1,0,6,24,MinionStd-Black,9.964749097824097,427.58,209.99,537.13,224.47,209.99,575.58,427.58,62.91,", 2 and Xiaojun Wang 4"
1,0,0,1,0,13,24,MinionPro-It,7.652941703796387,86.8,232.52,458.46,243.28,232.52,556.77,86.8,141.58,"1 College of Computer Science and Technology, Chongqing University of Posts and Telecommunications,"
1,0,0,1,0,3,5,MinionPro-It,8.96619987487793,90.03,244.8,183.82,253.77,244.8,546.28,90.03,416.22,"Chongqing 400065, China"
1,0,0,1,0,24,24,MinionPro-It,7.652941703796387,86.8,253.95,466.34,275.65,253.95,524.4,86.8,133.7,"2 College of Computer Science, Chongqing University, Chongqing 400044, China 3 School of Cyber Security and Information Law, Chongqing University of Posts and Telecommunications,"
1,0,0,1,0,3,5,MinionPro-It,8.96619987487793,90.03,277.18,183.82,286.14,277.18,513.91,90.03,416.22,"Chongqing 400065, China"
1,0,0,1,0,10,24,MinionPro-It,7.652941703796387,86.8,286.32,353.62,297.08,286.32,502.97,86.8,246.42,"4 School of Electronic Engineering, Dublin City University, Dublin, Ireland"
1,0,0,1,0,8,5,MinionPro-Regular22,8.96619987487793,86.8,307.05,371.28,316.02,307.05,484.03,86.8,228.76,Correspondence should be addressed to Shaojiang Deng; sj_deng@cqu.edu.cn
1,0,0,1,0,202,5,MinionPro-Regular,8.96619987487793,86.8,327.01,549.12,475.45,327.01,324.6,86.8,50.92,"Received 27 July 2017; Revised 13 November 2017; Accepted 4 December 2017; Published 1 March 2018 Academic Editor: Mar´ıa Calderon Copyright © 2018 Yousheng Zhou et al. 0is is an open access article distributed under the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited. 0e advent of intelligent transportation system has a crucial impact on the traﬃc safety and eﬃciency. To cope with security issues such as spooﬁng attack and forgery attack, many authentication schemes for vehicular ad hoc networks (VANETs) have been developed, which are based on the hypothesis that secret keys are kept perfectly secure. However, key exposure is inevitable on account of the openness of VANETenvironment. To address this problem, key insulation is introduced in our proposed scheme. With a helper device, vehicles could periodically update their own secret keys. In this way, the forward and backward secrecy has been achieved. In addition, the elliptic curve operations have been integrated to improve the performance. 0e random oracle model is adopted to prove the security of the proposed scheme, and the experiment has been conducted to demonstrate the comparison between our scheme and the existing similar schemes."
