page_number,is_bold,is_italic,is_underline,is_all_caps,word_count,norm_font_size,font,font_size,x0,y0,x1,y1,space_above,space_below,space_left,space_right,text
1,0,0,0,1,13,2,/Times-Roman,1.0,48.96,755.8,84.46,756.8,755.8,35.2,48.96,527.54,"IEEE INTERNET OF THINGS JOURNAL, VOL. 8, NO. 16, AUGUST 15, 2021 12947"
1,0,0,0,0,6,2,/Times-Roman,1.0,52.04,713.62,76.54,714.62,713.62,77.38,52.04,535.46,Authentication and Key Management in Distributed
1,0,0,0,0,4,2,/Times-Roman,1.0,136.89,685.72,152.89,686.72,685.72,105.28,136.89,459.11,IoT Using Blockchain Technology
1,0,0,0,0,13,2,/Times-Roman,1.0,56.39,662.59,553.85,663.59,662.59,128.41,56.39,58.15,"Soumyashree S. Panda  Senior Member, IEEE , Bhabendu Kumar Mohanta  Member, IEEE ,"
1,0,0,0,0,7,2,/Times-Roman,1.0,119.2,647.25,376.78,648.25,647.25,143.75,119.2,235.22,"Somula Ramasubbareddy  Senior Life Member, IEEE ,"
1,0,0,0,0,7,2,/Times-Roman,1.0,197.85,631.9,319.26,632.9,631.9,159.1,197.85,292.74,"and Amir H. Gandomi  Senior Member, IEEE"
1,1,0,0,0,20,2,/Times-BoldItalic,1.0,58.92,585.97,343.98,586.97,585.97,205.03,58.92,268.02,"Abstract —The exponential growth in the number of connected  data [1]. In factories, robots and smart tools are being imple-"
1,1,0,0,0,21,2,/Times-Bold,1.0,48.96,574.01,342.48,577.01,574.01,214.99,48.96,269.52,devices as well as the data produced from these devices call for  mented to increase the productivity of their operations. The
1,0,0,0,0,12,2,/Times-Roman,1.0,311.98,562.06,344.48,563.06,562.06,228.94,311.98,267.52,application areas of IoT are not limited to these use cases; but
1,1,0,0,0,10,2,/Times-Bold,1.0,48.96,486.67,80.46,487.67,486.67,304.33,48.96,531.54,a secure and efﬁcient access control mechanism that can ensure
1,0,0,0,0,28,2,/Times-Roman,1.0,311.98,419.07,344.48,443.99,419.07,348.01,311.98,267.52,"is largely endorsed in several other areas, including agriculture, cities, transportation system, grids, etc. Indeed, IoT has allowed the evolution of many other areas, such as smart health"
1,1,0,0,0,12,2,/Times-Bold,1.0,48.96,397.34,81.46,398.34,397.34,393.66,48.96,530.54,the privacy of both users and data. Most of the conventional key
1,0,0,0,1,3,2,/Times-Roman,1.0,135.62,316.54,143.62,317.54,316.54,474.46,135.62,468.38,I. I NTRODUCTION
1,1,0,0,0,9,2,/Times-Bold,1.0,48.96,308.0,79.46,309.0,308.0,483.0,48.96,532.54,management mechanisms depend upon a trusted third party like
1,0,0,0,0,17,2,/Times-Roman,1.0,69.46,300.0,342.98,302.45,300.0,489.55,69.46,269.02,"HE RATE at which the number of physical devices con-  systems, smart transportation systems, smart agriculture, and"
1,0,0,0,0,42,2,/Times-Roman,1.0,48.96,276.09,342.98,290.49,276.09,501.51,48.96,269.02,"nected to the Internet is increasing exponentially. People T so on. With such expansion to a wide range of ﬁelds, the numare gradually furnishing their homes with smart devices, such  ber of devices connected to the Internet and to each other is"
1,0,0,0,0,9,2,/Times-Roman,1.0,56.93,221.34,89.93,222.34,221.34,569.66,56.93,522.07,"Manuscript received September 10, 2020; revised December 10, 2020"
1,1,0,0,0,10,2,/Times-Bold,1.0,48.96,218.67,81.96,219.67,218.67,572.33,48.96,530.04,a registration center or key generation center for the generation
1,0,0,0,0,22,2,/Times-Roman,1.0,48.96,203.4,83.96,213.38,203.4,578.62,48.96,528.04,"and February 2, 2021; accepted February 28, 2021. Date of publication March 4, 2021; date of current version August 6, 2021. (Corresponding"
1,0,1,0,0,4,2,/Times-Italic,1.0,48.96,194.44,61.46,195.44,194.44,596.56,48.96,550.54,author: Amir H. Gandomi.)
1,0,0,0,0,10,2,/Times-Roman,1.0,56.93,185.47,90.93,186.47,185.47,605.53,56.93,521.07,"Soumyashree S. Panda, Debasish Jena, and Bhabendu Kumar Mohanta are"
1,0,0,0,0,37,2,/Times-Roman,1.0,48.96,157.01,336.48,177.51,157.01,614.49,48.96,275.52,"with the Department of Computer Science Engineering, International Institute of Information Technology Bhubaneswar, Bhubaneswar 751003, India (e-mail: c117011@iiit-bh.ac.in; debasish@iiit-bh.ac.in; c116004@iiit-bh.ac.in). as smart remote controls, smart TVs, surveillance cameras,  expected to reach around 20 billion by 2022 [1]."
1,0,0,0,0,8,2,/Times-Roman,1.0,56.93,149.61,86.93,150.61,149.61,641.39,56.93,525.07,Somula Ramasubbareddy is with the Department of Information
1,0,0,0,0,53,2,/Times-Roman,1.0,48.96,131.67,350.44,147.5,131.67,644.5,48.96,261.56,"smart bulbs, etc., while vehicles are being equipped with  By concept, an IoT application system is ubiquitous of a Technology, Vallurupalli Nageswara Rao Vignana Jyothi Institute different smart devices so that they can share trafﬁc-related  variety of devices (things) that are capable of interacting with of Engineering and Technology, Hyderabad 500090, India (e-mail:"
1,1,0,0,0,12,2,/Times-Bold,1.0,48.96,129.33,80.96,130.33,129.33,661.67,48.96,531.04,and management of keys. Trusting a third party has its own ram-
1,0,0,0,0,13,2,/Times-Roman,1.0,48.96,121.14,342.98,123.71,121.14,668.29,48.96,269.02,svramasubbareddy1219@gmail.com).  each other so that a broad range of services can be provided.
1,0,0,0,0,9,2,/Times-Roman,1.0,56.93,113.75,86.43,114.75,113.75,677.25,56.93,525.57,"Mahmoud Daneshmand is with the School of Business, Stevens"
1,0,0,0,0,12,2,/Times-Roman,1.0,311.98,109.19,342.98,110.19,109.19,681.81,311.98,269.02,"Each device, be it physical or virtual, of an IoT system must"
1,0,0,0,0,9,2,/Times-Roman,1.0,48.96,95.81,76.96,105.78,95.81,686.22,48.96,535.04,"Institute of Technology, Hoboken, NJ 07030 USA (e-mail: mahmoud.daneshmand@stevens.edu)."
1,0,0,0,0,10,2,/Times-Roman,1.0,56.93,86.84,88.43,87.84,86.84,704.16,56.93,523.57,Amir H. Gandomi is with the Faculty of Engineering Information
1,0,0,0,0,11,2,/Times-Roman,1.0,48.96,68.91,85.46,78.88,68.91,713.12,48.96,526.54,"Technology, University of Technology Sydney, Sydney, NSW 2007, Australia (e-mail: gandomi@uts.edu.au)."
1,0,0,0,0,4,2,/Times-Roman,1.0,56.93,59.94,82.43,60.94,59.94,731.06,56.93,529.57,Digital Object Identiﬁer 10.1109/JIOT.2021.3063806
1,0,0,0,0,13,2,/Times-Roman,1.0,123.95,44.04,210.27,45.04,44.04,746.96,123.95,401.73,"2327-4662 c  2021 IEEE. Personal use is permitted, but republication/redistribution requires IEEE permission."
1,1,0,0,0,9,2,/Times-Bold,1.0,48.96,39.99,83.46,40.99,39.99,751.01,48.96,528.54,"iﬁcations and results in a centralized architecture; therefore, this"
1,0,0,0,0,5,2,/Times-Roman,1.0,179.94,35.08,218.44,36.08,35.08,755.92,179.94,393.56,See https://www.ieee.org/publications/rights/index.html for more information.
1,0,0,0,0,23,1,/Helvetica,7.0,30.95,14.91,594.45,21.91,14.91,770.09,30.95,17.55,"Authorized licensed use limited to: BIRLA INSTITUTE OF TECHNOLOGY AND SCIENCE. Downloaded on June 14,2023 at 11:03:17 UTC from IEEE Xplore.  Restrictions apply."
1,0,0,0,0,9,2,/Times-Roman,1.0,0.0,-1.0,10.5,0.0,-1.0,792.0,0.0,601.5,", Debasish Jena, , , Mahmoud Daneshmand , ,"
1,0,0,0,0,29,2,/Times-Roman,1.0,311.98,-33.8,343.98,-8.89,-33.8,800.89,311.98,268.02,"be accessible by the system users regardless of their location. It is critical that only authenticated and approved users can access the system; otherwise, the system will be vulnerable"
1,1,0,0,0,17,2,/Times-Bold,1.0,48.96,-138.68,80.46,-48.34,-138.68,840.34,48.96,531.54,article addresses these issues by designing a Blockchain-based distributed IoT architecture that uses hash chains for secure
1,0,0,0,0,22,2,/Times-Roman,1.0,311.98,-176.79,344.98,-151.88,-176.79,943.88,311.98,267.02,"to numerous security attacks, such as spooﬁng, data tampering, Denial-of-Service (DOS) attack, impersonation attack, information theft, etc. Certainly, these security issues continue"
1,1,0,0,0,8,2,/Times-Bold,1.0,48.96,-228.02,78.46,-227.02,-228.02,1019.02,48.96,533.54,key management. The proposed architecture exploits the key
1,0,0,0,0,23,2,/Times-Roman,1.0,311.98,-307.83,343.98,-294.86,-307.83,1086.86,311.98,268.02,"to be the prime obstacle for the adoption of IoT in large-scale organizations. As per a survey, one of the most signiﬁcant con-"
1,1,0,0,0,8,2,/Times-Bold,1.0,48.96,-317.35,80.96,-316.35,-317.35,1108.35,48.96,531.04,"characteristics of the Blockchain technology, such as openness,"
1,0,0,0,0,11,2,/Times-Roman,1.0,311.98,-319.78,344.48,-318.78,-319.78,1110.78,311.98,267.52,cerns in the deployment of solutions for different IoT use cases
1,1,0,0,0,9,2,/Times-Bold,1.0,48.96,-406.69,83.46,-405.69,-406.69,1197.69,48.96,528.54,"immutability, traceability, and fault tolerance, to ensure data pri-"
