page_number,is_bold,is_italic,is_underline,is_all_caps,word_count,norm_font_size,font,font_size,x0,y0,x1,y1,space_above,space_below,space_left,space_right,text
1,0,0,0,0,13,1,/DZKXTF+MinionPro-Regular,7.97,50.57,707.9,213.95,744.25,707.9,55.8,50.57,386.08,"Hindawi Security and Communication Networks Volume 2022, Article ID 8689651, 14 pages https://doi.org/10.1155/2022/8689651"
1,0,0,0,0,8,3,/NAHHLB+MinionStd-Black,1.0,50.97,625.97,79.47,626.97,625.97,173.08,50.97,520.57,A Summary of Security Techniques-Based Blockchain in IoV
1,0,0,0,0,5,3,/NAHHLB+MinionStd-Black,1.0,86.8,578.12,98.3,579.12,578.12,220.93,86.8,501.74,Chen Chen1 and Shi Quan
1,0,0,0,0,20,3,/MXVQRU+MinionPro-It,1.0,86.8,551.25,128.3,563.19,551.25,236.86,86.8,471.74,"1School of Information Science and Technology, Nantong University, Nantong, China 2School of Transportation and Civil Engineering, Nantong University, Nantong, China"
1,0,0,0,0,8,3,/XKLSHV+MinionPro-Regular2,1.0,86.8,528.34,117.3,529.34,528.34,270.71,86.8,482.74,Correspondence should be addressed to Shi Quan; sq@ntu.edu.cn
1,0,0,0,0,16,3,/MinionPro-Regular,1.0,86.8,508.38,136.3,509.38,508.38,290.67,86.8,463.74,Received 28 October 2021; Revised 16 January 2022; Accepted 9 February 2022; Published 8 March 2022
1,0,0,0,0,184,3,/XKLSHV+MinionPro-Regular2,1.0,86.8,348.0,158.46,490.44,348.0,309.61,86.8,441.58,"Academic Editor:  Haowen Tan Copyright ©2022 Chen Chen and Shi Quan. ,is is an open access article distributed under the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited. With the rapid development of the informatization and industrialization of the Internet of Vehicles (IoV), the number and application of connected vehicles are growing rapidly. ,e safety problem is related to the property and life of human beings, which has attracted extensive attention from academic and industrial circles. Based on the study of high-quality literature published in the past decade and other high-level research works, this paper ﬁrst analyzes the forms of attack against the Internet of Vehicles fromthe two aspects of attackmode and target. ,en, it summarizes theexisting blockchain-basedsystem framework of the Internet of Vehicles (BIoV) and then discusses the security solutions of blockchain-based vehicles from the aspects of authentication, privacy, trustmanagement, accesscontrol,and soon, tosupport the distributedsystem architecture and solve the security challenges of the Internet of Vehicles. Finally, the technical diﬃculties and the direction of further research of BIoV are summarized."
1,0,0,0,0,52,3,/XKLSHV+MinionPro-Regular2,1.0,50.97,9.6,80.47,273.09,9.6,526.96,50.97,519.57,"IoV has become the most promising and fastest-growing new network paradigm and has also brought many applications, such as emergency communication of traﬃc incidents, traﬃc congestion prediction, and new traﬃc service modes. So in IoV, the secure transmission of V2X [1] is crucial. Suppose a hacker invades a regular vehicle or in-"
1,0,0,0,0,81,3,/XKLSHV+MinionPro-Regular2,1.0,50.97,-1039.73,81.97,-103.44,-1039.73,903.49,50.97,518.07,"terferes with vehicle communications through eavesdropping, jamming, or spooﬁng attacks. In that case, there is a potentialforseriousaccidentsthatcandamagethevehicleor endanger the lives of passengers. ,erefore, the primary safety goal of the Internet of Vehicles is to disseminate critical event information (such as accident reports) in a timely, safe, and accurate manner to ensure safe driving [2]. Most models of IoV are on centralized patterns. But the main problem with centralized mechanisms is the single point of failure problem. Many researchers have proposed distributedmodelschemes,butduetothedynamicnatureof"
1,0,0,0,0,9,3,/XKLSHV+MinionPro-Regular2,1.0,308.98,-1141.25,337.98,-1140.25,-1141.25,1940.3,308.98,262.06,"in IoV cannot manipulate, alter, or delete critical event"
1,0,0,0,0,10,3,/XKLSHV+MinionPro-Regular2,1.0,50.97,-1153.77,80.97,-1152.77,-1153.77,1952.82,50.97,519.07,"IoV, it has other issues, such as distributed vital manage-"
1,0,0,0,0,9,3,/XKLSHV+MinionPro-Regular2,1.0,308.98,-1255.29,338.48,-1254.29,-1255.29,2054.34,308.98,261.56,messages in VANET. If critical event messages generated by
1,0,0,0,0,8,3,/XKLSHV+MinionPro-Regular2,1.0,50.97,-1267.81,81.47,-1266.81,-1267.81,2066.86,50.97,518.57,"ment, content distribution, message trust, and data privacy."
1,0,0,0,0,9,3,/XKLSHV+MinionPro-Regular2,1.0,308.98,-1369.33,340.98,-1368.33,-1369.33,2168.38,308.98,259.06,"vehicle entities are in a distributed database, all information"
1,0,0,0,0,78,3,/XKLSHV+MinionPro-Regular2,1.0,308.98,-2304.62,340.48,-1482.37,-2304.62,2282.42,308.98,259.56,"will be transparent and shared. ,e security technologybased blockchain can achieve this. Blockchain is a decentralized peer-to-peer network, and nodes do not need to trust each other. It includes data encryption, timestamps, distributed consensus, smart contracts, and other technologies. With the maturity of blockchain technology, it has been deeply integrated with various industries [3, 4], solving the technical bottlenecks unique to multiple industries. ,e integration of blockchain technology and IoV is also one of the current research hotspots."
1,0,0,0,0,64,3,/XKLSHV+MinionPro-Regular2,1.0,308.98,-2920.68,338.98,-2326.52,-2920.68,3126.57,308.98,261.06,"main characteristics of blockchain is decentralization. We can use this feature to realize the rapid authentication of safety information on the Internet of Vehicles and achieve the purpose of traceability management of traﬃc accidents. By improving the traceability and transparency of related vehicle information, we provide the event-speciﬁc basis for decision-making. Second, because the blockchain is a decentralized, peer-to-peer trust-based network, the data in"
2,0,0,0,0,35,2,/Times-Roman,5.76,584.28,778.29,1511.64,784.05,778.29,16.0,584.28,-911.6,"2037, 2022, 1, Downloaded from https://onlinelibrary.wiley.com/doi/10.1155/2022/8689651, Wiley Online Library on [17/06/2024]. See the Terms and Conditions (https://onlinelibrary.wiley.com/terms-and-conditions) on Wiley Online Library for rules of use; OA articles are governed by the applicable Creative Commons License"
2,0,0,0,0,39,3,/XKLSHV+MinionPro-Regular2,1.0,50.97,479.3,82.97,719.83,479.3,80.22,50.97,517.07,"the blockchain is reliable, accurate, consistent, timely, and widely accessible. It is resistant to malicious attacks and has no single point of failure [5]. In addition, blockchain can protect the security and privacy of vehicle nodes by using a"
