page_number,is_bold,is_italic,is_underline,is_all_caps,word_count,norm_font_size,font,font_size,x0,y0,x1,y1,space_above,space_below,space_left,space_right,text
1,0,0,0,0,5,3,/BNOGPJ+TimesNewRomanPSMT,1.0,54.48,746.46,78.98,747.46,746.46,44.54,54.48,533.02,Blockchain Based Secured Identity Authentication
1,0,0,0,0,15,1,/IXXHAU+HelveticaLTStd-Roman-Identity-H,10.0,52.55,730.0,597.55,740.0,730.0,52.0,52.55,14.45,"2018 17th IEEE International Conference On Trust, Security And Privacy In Computing And Communications/ 12th"
1,0,0,0,0,9,1,/IXXHAU+HelveticaLTStd-Roman-Identity-H,10.0,152.31,720.0,477.31,730.0,720.0,62.0,152.31,134.69,IEEE International Conference On Big Data Science And Engineering
1,0,0,0,0,5,3,/BNOGPJ+TimesNewRomanPSMT,1.0,87.14,718.86,107.64,719.86,718.86,72.14,87.14,504.36,and Expeditious Revocation Framework for
1,0,0,0,0,5,3,/BNOGPJ+TimesNewRomanPSMT,1.0,168.5,652.26,478.92,653.26,652.26,138.74,168.5,133.08,1 1 2 1 1
1,0,0,0,0,11,3,/BNOGPJ+TimesNewRomanPSMT,1.0,113.78,648.3,420.45,649.3,648.3,142.7,113.78,191.55,"Nisha Malik , Priyadarsi Nanda , Arushi Arora , Deepak Puthal"
1,0,0,0,0,10,3,/BNOGPJ+TimesNewRomanPSMT,1.0,147.62,636.54,184.12,637.54,636.54,154.46,147.62,427.88,"Faculty of Engineering and IT, University of Technology Sydney, Australia"
1,0,0,0,0,15,3,/BNOGPJ+TimesNewRomanPSMT,1.0,64.22,625.02,322.4,626.02,625.02,165.98,64.22,289.6,"Computer Science Department, Indira Gandhi Delhi Tech nical University for Women (IGDTUW), New Delhi, India."
1,0,0,0,0,6,3,/BNOGPJ+TimesNewRomanPSMT,1.0,53.88,590.58,346.35,591.58,590.58,200.42,53.88,265.65,The next-generation immutable blockchain technology Abstract
1,1,0,0,0,38,3,/BNOHBN+TimesNewRomanPS-BoldMT,1.0,53.88,558.99,333.29,580.78,558.99,211.22,53.88,278.71,"Vehicular Adhoc Networks (VANETS) are two vital security  made its appearance in 2008 along with the aspects. It is extremely important to perform these actions  cryptocurrency-Bitcoin [3], effectively securing and promptly and efficiently. The past works addressing these"
1,0,0,0,0,8,3,/BNOGPJ+TimesNewRomanPSMT,1.0,306.79,555.98,332.29,556.98,555.98,235.02,306.79,279.71,"decentralizing the way data is managed and stored,"
1,1,0,0,0,9,3,/BNOHBN+TimesNewRomanPS-BoldMT,1.0,53.88,548.67,82.88,549.67,548.67,242.33,53.88,529.12,issues lack in mitigating the reliance on the centralized
1,0,0,0,0,10,3,/BNOGPJ+TimesNewRomanPSMT,1.0,306.79,544.46,334.29,545.46,544.46,246.54,306.79,277.71,"thereby, reducing the role of the middleman or a third"
1,1,0,0,0,8,3,/BNOHBN+TimesNewRomanPS-BoldMT,1.0,53.88,538.34,83.38,539.34,538.34,252.66,53.88,528.62,trusted authority and therefore do not provide distributed
1,0,0,0,0,6,3,/BNOGPJ+TimesNewRomanPSMT,1.0,306.79,532.93,334.79,533.93,532.93,258.07,306.79,277.21,party. The cryptographically sealed and consensus-based
