page_number,is_bold,is_italic,is_underline,is_all_caps,word_count,norm_font_size,font,font_size,x0,y0,x1,y1,space_above,space_below,space_left,space_right,text
1,0,0,0,0,4,1,/XFVRZV+CharisSIL,7.17,186.24,22.8,265.14,29.97,22.8,763.73,186.24,330.13,Array 15 (2022) 100242
1,0,0,0,0,677,3,/CAYJEG+CharisSIL,1.0,-0.0,-28.56,1368.0,0.0,-28.56,793.7,-0.0,-772.72,"Array 15 (2022) 100242 Available online 18 August 2022 2590-0056/© 2022 The Author(s). Published by Elsevier Inc. This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by- nc-nd/4.0/).Post-quantum cryptography AlgorithmManish Kumar Department of Master of Computer Applications, M S Ramaiah Institute of Technology, Bangalore, 54, India   ARTICLE INFO  Keywords: ABSTRACT  -Quantum computer is no longer a hypothetical idea. It is the world - -1. Introduction  - - - - - - -E-mail address: Contents lists available at ScienceDirect Array journal homepag e: www.scien cedirect.co m/journal/a rray https://doi.org/10.1016/j.array.2022.100242  manishkumarjsr@yahoo.com .   ’ s standardization and   ’ s most important technology and there is a  to quantum computers. Transitioning to the quantum computer will  performance analysis make the existing IT infrastructure completely unsafe and it requires the  Received 2 April 2022; Received in revised form 4 August 2022; Accepted 4 August 2022   race among countries to get supremacy in quantum technology. It is the technology that will reduce the  Quantum cryptography  Cryptography is one of the most important pillars of cybersecurity.  design and development of quantum-safe or quantum-resistant crypcomputing time from years to hours or even minutes. The power of quantum computing will be a great support  Code based cryptography  Cryptography is an art of rendering techniques and the science of  tography algorithms. The objective of this paper is to discuss various  for the scientific community. However, it raises serious threats to cybersecurity. Theoretically, all the cryptogMultivariate quadratic equations based securing the information, where the information can be interpreted only  cryptography techniques and potential quantum-safe cryptography alraphy algorithms are vulnerable to attack. The practical quantum computers, when available with millions of  cryptography  by the sender and intended recipient. Most modern cryptography algogorithms along with the performance analysis of the algorithms.  qubits capacity, will be able to break nearly all modern public-key cryptographic systems. Before the quantum  Hash-based cryptography rithms are based on complex mathematical functions. The design of   The paper is divided into eight sections. Section 2 gives general incomputers arrive with sufficient ‘qubit ’ capacity, we must be ready with quantum-safe cryptographic algorithms,  Isogeny based cryptography  cryptographic algorithms is based on assumptions of computational  formation about cryptography followed by Section 3 introducing  tools, techniques, and deployment strategies to protect the ICT infrastructure. This paper discusses in detail the  Lattice-based cryptography difficulty. These are asymmetrical problems, such as integer factorizaquantum computers. Section 4 discusses the post-quantum encryption  global effort for the design, development, and standardization of various quantum-safe cryptography algorithms  tion: multiplying two integers is straightforward, but factoring a 1000-  problem. Many countries and professional organizations are putting  along with the performance analysis of some of the potential quantum-safe algorithms. Most quantum-safe al digit integer is difficult.   effort to standardize the quantum-safe algorithms which are discussed in  gorithms need more CPU cycles, higher runtime memory, and a large key size. The objective of the paper is to  A form of cryptography that uses two related keys, a public key, and  Section 5 . The National Institute of Standards and Technology (NIST)  analyze the feasibility of the various quantum-safe cryptography algorithms. a private key; the two keys have the property that, given the public key,  has initiated an intensive process to standardize the post-quantum  it is computationally infeasible to derive the private key. Current public-  encryption algorithm. Some of the potential quantum-safe algorithms key encryption relies on the fact that a classical computer can easily  which are announced by the NIST in 3rd round of the selection process  multiply large prime numbers but requires thousands of years to reverse  have been discussed in Section 6 along with the performance analysis of such a calculation. Quantum computing will accelerate the ability to  the algorithms based on the Open Quantum Safe (OQS) project impledecrypt information protected by current public-key encryption  mentation. The overall observation, implementation feasibility, and techniques.   migration challenges are discussed in Section 7 followed by a concluding  Quantum computing is a technology based on the principles of  remark in Section 8 . quantum theory which is much faster than classical computing techniques. The classical cryptography algorithms are completely vulnerable"
1,0,0,0,0,25,1,/XFVRZV+CharisSIL,7.17,-34.48,-677.63,497.45,-651.28,-677.63,1444.98,-34.48,97.83,Available online 18 August 2022 2590-0056/© 2022 The Author(s). Published by Elsevier Inc. This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/bync-nd/4.0/).
2,0,1,0,0,4,2,/YYLLAQ+CharisSIL-Italic,6.38,417.25,24.34,487.39,30.72,24.34,762.98,417.25,107.89,Array 15 (2022) 100242
2,0,0,0,0,106,3,/CAYJEG+CharisSIL,1.0,33.75,0.72,71.75,18.78,0.72,774.92,33.75,523.52,"are well-defined procedures or sequences of rules or steps, or a series of  mathematical equations used to describe cryptographic processes such as encryption/decryption, key generation, authentication, signatures,  etc. [ 31 ]. Cryptographic algorithms are broadly classified into two categories i.  e., Symmetric Cryptographic algorithms and Asymmetric Cryptographic Algorithms. i) Symmetric Cryptography Algorithms:  In symmetric cryptography  algorithms, the sender and receiver use the same key to encrypt and decrypt the data. Symmetric key algorithms are very efficient and  easy to implement. However, key management in symmetric cryp tography is a challenging issue. The key must be shared among the  two parties before initiating the communication. Symmetric ciphers"
2,0,0,0,0,170,3,/CAYJEG+CharisSIL,1.0,0.0,-12.0,144.0,0.41,-12.0,793.3,0.0,451.28,"are mainly susceptible to chosen-plaintext attack, known-plaintext  Array 15 (2022) 100242 22. Cryptography  - - - -Fig. 1.Fig. 2.Fig. 3.M. Kumar                                                                                                                                                                                                                                          Qubit Timeline Estimate (Source Gartner [ 83 ]).   Cryptography branches and the associated mathematical problems.   Quantum computing growth in qubits between 1998 and 2021.   the building blocks of information security attack, linear cryptanalysis, and differential cryptanalysis. ii) Asymmetric Cryptography Algorithm:  In an asymmetric cryptogToday, information security without cryptography is unimaginable  raphy algorithm, the sender and receiver use a pair of keys. One of  thought. Cryptography is used in various ways to protect the confiden the keys is kept secret i.e., called a private key and the other key is  tiality and integrity of the information. Information security hardware  made public called the public key. An asymmetric cryptography aland software products implement cryptography in many creative ways gorithm is also known as a public-key algorithm. The sender encrypts  with the sole purpose of providing security. Cryptographic algorithms  the data using the public key and the receiver decrypts the data using"
3,0,1,0,0,11,3,/FUQSNT+CharisSIL-Italic,1.0,-0.94,80.45,119.56,82.46,80.45,711.24,-0.94,475.72,M. Kumar                                                                                                                                                                                                                                         security services. The public-key ciphers are mainly vulnerable to
3,0,0,0,0,14,3,/CAYJEG+CharisSIL,1.0,33.75,77.83,65.75,80.14,77.83,713.56,33.75,529.52,"chosen-ciphertext attacks, man-in-the-middle attacks, and some  specific attacks related to the underlying hard problems."
3,0,0,0,0,401,3,/CAYJEG+CharisSIL,1.0,32.26,24.34,487.39,76.2,24.34,717.5,32.26,107.89,"Symmetric and asymmetric, both the algorithms are vulnerable to  brute force attack [ 35 , 75 ]. In a brute force attack, the attacker tries all the possible keys. The resistance of the algorithms depends on the key  size and computational power required to generate and apply all the possible keys to break the encryption [ 22 , 81 , 84 ].  Cryptography does not only secure the data but is also used for confidentiality, authentication, integrity, and accessibility. There are  various implementations of cryptography algorithms in our daily life. For example, the use of SSL/TLS to provide secure internet browsing,  digital signature for authentication and validation, electronic money transactions, secure data storage, etc. [ 26 , 55 , 58 ].  The concept of a  computationally secure scheme ” is that it is theoretically possible to crack such a system, but practically impossible  to do so. The balance is simple to comprehend: if breaking a system costs more than the value it protects, then doing so is pointless. The strength  of any cryptography algorithm depends on the computational time and effort required to break the algorithm. Cryptanalysis and brute force  techniques are commonly used for breaking the cryptography algorithm. Cryptanalysis is the science of breaking cryptography using mathematics  and algorithms. Brute force means that you enumerate overall possi bilities until you find the solution you were searching for. The cryptography algorithm assumes to be secure if it is proven mathematically that to break the algorithm, requires huge computational resources and  time which is practically not feasible. There is continuous growth in computational power and accordingly,  the cryptography algorithms are also modified to maintain the strength. Most of the cryptography algorithms used today are resilient against a  classical computer. A Quantum computer is new computation technol ogy that is completely different than a classical computer. A Quantum  computer is much faster than a classical computer. Quantum computing is the next revolutionary technology. It is the  technology that will have the ability to reduce the computing time from years to hours or even minutes. The power of quantum computing will  be a great support for the scientific community. However, it raises serious cybersecurity threats. Most of the existing cryptography algo Array 15 (2022) 100242rithms are theoretically vulnerable to quantum computing. A practical quantum computer with sufficient numbers of qubits will be able to  break all the modern public-key cryptographic systems [ 16 ]."
3,1,0,0,0,3,3,/THAAUK+CharisSIL-Bold,1.0,32.26,23.93,42.76,24.93,23.93,768.77,32.26,552.52,3. Quantum computing
