page_number,is_bold,is_italic,is_underline,is_all_caps,word_count,norm_font_size,font,font_size,x0,y0,x1,y1,space_above,space_below,space_left,space_right,text
1,0,0,0,0,5,5,/JJNDYT+CharisSIL,7.97,227.76,716.33,391.15,724.3,716.33,69.4,227.76,204.12,Contents lists available at ScienceDirect
1,0,0,0,0,4,1,/JJNDYT+CharisSIL,13.95,202.2,682.11,418.39,696.06,682.11,97.64,202.2,176.88,Journal of Systems Architecture
1,0,0,0,0,3,5,/NPMLNL+t1-uni-regular,7.97,200.96,661.44,392.24,669.41,661.44,124.29,200.96,203.04,journal homepage: www.elsevier.com/locate/sysarc
1,0,0,0,0,8,2,/JJNDYT+CharisSIL,13.45,37.59,602.89,515.05,616.34,602.89,177.36,37.59,80.23,Blockchain-based batch authentication protocol for Internet of Vehicles
1,0,0,0,0,13,7,/JJNDYT+CharisSIL,6.97,37.59,587.64,400.15,601.9,587.64,191.8,37.59,195.12,"a b a, cPalak Bagga, Anil Kumar Sutrala, Ashok Kumar Das, Pandi Vijayakumar"
1,0,0,0,0,44,11,/JJNDYT+CharisSIL,4.46,37.59,564.37,452.03,587.88,564.37,205.82,37.59,143.24,"a Center for Security, Theory and Algorithmic Research, International Institute of Information Technology, Hyderabad 500 032, India b CA Technologies – A Broadcom Company, Hyderabad 500 032, India c Department of Computer Science and Engineering, University College of Engineering Tindivanam, Villupuram 604 001, India"
1,0,0,0,1,18,4,/JJNDYT+CharisSIL,8.97,37.59,531.2,269.25,540.2,531.2,253.5,37.59,326.03,A B S T R A C TA R T I C L E I N F O
1,0,1,0,0,18,8,/JLCVTF+CharisSIL-Italic,6.38,37.59,513.96,585.76,521.5,513.96,272.2,37.59,9.52,Keywords: The vehicles in Internet of Vehicles (IoV) can be used to opportunistically gather and distribute the data
1,0,0,0,0,39,8,/JJNDYT+CharisSIL,6.38,37.59,489.42,571.41,512.93,489.42,280.77,37.59,23.86,"Internet of Vehicles (IoV)  in a smart city environment. However, at the same time, various security threats arise due to insecure Smart city  communication happening among various entities in an IoV-based smart city deployment. To address this Batch authentication"
1,0,0,0,0,15,6,/JJNDYT+CharisSIL,7.17,202.0,485.27,603.69,492.44,485.27,301.26,202.0,-8.41,"issue, we aim to design a novel blockchain-enabled batch authentication scheme in Artificial Intelligence (AI)-"
1,0,0,0,0,13,6,/JJNDYT+CharisSIL,7.17,202.0,475.7,582.17,482.88,475.7,310.82,202.0,13.1,envisioned IoV-based smart city deployment. The latest trends and revolutions in technologies incorporate
1,0,0,0,0,14,6,/JJNDYT+CharisSIL,7.17,202.0,466.14,582.17,473.31,466.14,320.39,202.0,13.1,"AI/Machine Learning (ML) in blockchaining to produce a secure, efficient and intelligent blockchain based"
1,0,0,0,0,19,6,/JJNDYT+CharisSIL,7.17,37.59,455.15,578.58,463.75,455.15,329.95,37.59,16.69,"system. The data stored in the blocks in the blockchain are authentic and genuine, which makes the AI/ML AVISPA"
1,0,0,0,0,261,6,/JJNDYT+CharisSIL,7.17,202.0,293.98,610.86,454.19,293.98,339.52,202.0,-15.59,"algorithms to work at their exceptions in order produce correct predictions on the blockchain data. Through the signing phase of the proposed scheme, each vehicle in a dynamically formed cluster broadcasts a message to its own member and respective road-side unit (RSU). In the proposed scheme, two types of authentication take place: vehicle to vehicle (V2V) authentication allows a vehicle to authenticate its neighbor vehicles in its cluster, while batch authentication permits a group of cluster vehicles to be authenticated by their. At the end, a group key is established among the vehicles and in their cluster.  then gathers securely data from its vehicles and form several transactions including the information of vehicles and its own given information to the cluster member vehicles. The transactions are formed later by the nearby fog server associated with and then by the cloud server to form a complete block. The created blocks are mined by the cloud servers in a Peer-to-Peer (P2P) cloud server network through the voting-based Practical Byzantine Fault Tolerance (PBFT) consensus algorithm. The authentic and genuine data of the blockchain are utilized for Big data analytics through AI/ML algorithms. It is shown that the proposed scheme is highly robust against various attacks through formal and informal security analysis, and also through formal security verification tool. A detailed comparative analysis reveals that the proposed scheme achieves superior security and functionality features, and offers comparable storage, communication and computational costs as compared to other existing competing schemes. Finally, the blockchain implementation has been carried out on the proposed scheme to show its effectiveness."
1,0,0,0,0,13,5,/GXLRMS+STIXMath-Regular,7.97,37.59,262.58,556.47,270.56,262.58,523.15,37.59,38.81,1. Introduction units ( ) and on board units ( )/vehicles. The registers
1,0,0,0,0,10,5,/JJNDYT+CharisSIL,7.97,306.6,250.77,593.53,258.74,250.77,534.96,306.6,1.75,and authenticates every other entity that participates in the paradigm.
1,0,0,0,0,24,5,/JJNDYT+CharisSIL,7.97,49.54,238.95,591.43,249.54,238.95,544.16,49.54,3.84,The increase in number of vehicles in the past years has been both The s are placed after every specified distance to manage vehicles
1,0,0,0,0,11,5,/JJNDYT+CharisSIL,7.97,37.59,231.1,312.56,239.07,231.1,554.63,37.59,282.72,beneficial and harmful to the world. Increase vehicles on roads have
1,0,0,0,0,12,5,/JJNDYT+CharisSIL,7.97,306.6,227.14,589.54,235.11,227.14,558.59,306.6,5.73,in their scope and control the flow of information within their zones.
1,0,0,0,0,12,5,/JJNDYT+CharisSIL,7.97,37.59,220.62,304.59,228.59,220.62,565.11,37.59,290.69,"inflated the number of accidents, and wait time of the drivers and"
1,0,0,0,0,11,5,/JJNDYT+CharisSIL,7.97,306.6,215.33,562.49,223.3,215.33,570.4,306.6,32.79,Each zone of  consists of some vehicles at every instance. s
1,0,0,0,0,11,5,/JJNDYT+CharisSIL,7.97,37.59,210.15,316.54,218.12,210.15,575.58,37.59,278.74,"passengers during traffic jams or blocked roads. However, at the same"
1,0,0,0,0,10,5,/JJNDYT+CharisSIL,7.97,306.6,203.51,597.51,211.48,203.51,582.22,306.6,-2.24,and trusted authorities are generally at fixed location whereas vehicles
1,0,0,0,0,112,5,/JJNDYT+CharisSIL,7.97,37.59,147.3,577.59,207.64,147.3,586.06,37.59,17.69,"time it has added to the luxury and ease in living of people. The moving do not have constant location and are free to move any where in the vehicles on the roads form a special type of mobile ad hoc network, network from one  zone to another [ 1–3]. The communication called as Vehicular Ad Hoc Network (VANET). The architecture of VANET is designed to provide better road environment, traffic safety between the  and  can be wired, whereas the vehicles and and maintaining the privacy of passengers and drivers. The traditional  communicate through wireless medium using the IEEE 802.11p architecture of VANET consists of a trusted authority ( ), road side"
1,0,1,0,0,11,6,/JLCVTF+CharisSIL-Italic,7.17,52.53,108.58,486.5,115.76,108.58,677.94,52.53,108.77,"E-mail addresses: palak.bagga@research.iiit.ac.in (P. Bagga), anilkumarsutrala@gmail.com (A.K. Sutrala), ashok.das@iiit.ac.in (A.K. Das),"
1,0,0,0,0,19,6,/JJNDYT+CharisSIL,7.17,37.59,72.64,349.62,106.19,72.64,687.51,37.59,245.66,vijibond2000@gmail.com (P. Vijayakumar). https://doi.org/10.1016/j.sysarc.2020.101877 Received 11 July 2020; Received in revised form 18 August 2020; Accepted 24 August 2020
1,0,0,0,0,7,6,/MTEMVB+CharisSIL,7.17,142.48,22.8,318.22,29.97,22.8,763.73,142.48,277.06,Journal of Systems Architecture 113 (2021) 101877
1,0,0,0,0,19,3,Unknown,12.0,0.0,-12.0,816.0,0.0,-12.0,793.7,0.0,-220.72,Journal of Systems Architecture 113 (2021) 101877 Available online 10 September 2020 1383-7621/© 2020 Elsevier B.V. All rights reserved.
1,0,0,0,0,12,6,/MTEMVB+CharisSIL,7.17,-34.48,-667.99,148.43,-651.28,-667.99,1444.98,-34.48,446.84,Available online 10 September 2020 1383-7621/© 2020 Elsevier B.V. All rights reserved.
2,0,1,0,0,4,8,/JLCVTF+CharisSIL-Italic,6.38,37.59,746.19,85.41,752.57,746.19,41.13,37.59,509.87,P. Bagga et al.
