page_number,is_bold,is_italic,is_underline,is_all_caps,word_count,norm_font_size,font,font_size,x0,y0,x1,y1,space_above,space_below,space_left,space_right,text
1,0,0,0,0,15,10,/OLPGNG+FormataOTF-Reg,6.97,36.17,706.34,343.02,713.31,706.34,69.62,36.17,232.98,"Received February 21, 2019, accepted April 2, 2019, date of current version May 6, 2019."
1,0,1,0,0,6,11,/VUVSPG+GiovanniStd-BookItalic,5.98,36.17,694.49,200.55,700.47,694.49,82.46,36.17,375.45,Digital Object Identifier 10.1 109/ACCESS.2019.291 1924
1,0,0,0,0,15,1,/MRUWOP+FormataOTFCond-Md,21.92,36.17,556.36,463.57,654.19,556.36,128.74,36.17,112.43,An Efficient Privacy-Preserving Mutual Authentication Scheme for Secure V2V Communication in Vehicular Ad Hoc Network
1,0,0,0,1,13,3,/CEKIDF+FormataOTFMd,9.86,36.17,539.45,401.02,552.89,539.45,230.04,36.17,174.98,"1 1LIBING WU, QIANQIAN SUN, XINPEI WANG, JING WANG , SHUI YU ,"
1,0,0,0,1,9,9,/CEKIDF+FormataOTFMd,7.5,36.17,527.49,224.17,540.94,527.49,241.99,36.17,351.83,"4 2 5YIFEI ZOU, BINGYI LIU, AND ZIKE ZHU"
1,0,0,0,0,59,12,/KLADYP+TimesLTStd-Roman,5.0,36.17,490.93,400.81,531.77,490.93,251.16,36.17,175.19,"1School of Computer Science, Wuhan University, Wuhan 430072, China 2Hubei Key Laboratory of Transportation Internet of Things, Wuhan University of Technology, Wuhan 430072, China 3School of Software, University of Technology Sydney, Ultimo, NSW 2007, Australia 4Deparment of Computer Science, The Chinese University of Hong Kong, Hong Kong 5School of Economics and Finance, Wuhan University of Technology, Wuhan 430072, China"
1,0,0,0,0,74,6,/KLADYP+TimesLTStd-Roman,7.67,36.17,435.3,542.47,485.47,435.3,297.46,36.17,33.53,"Corresponding author: Libing Wu (wu@whu.edu.cn) This work was supported in part by the National Natural Science Foundation of China under Grant 61772377, Grant 61572370, and Grant 91746206, in part by the Natural Science Foundation of Hubei Province of China under Grant 2017CFA007, in part by the Science and Technology Planning Project of ShenZhen under Grant JCYJ20170818112550194, and in part by the Fund of Hubei Key Laboratory of Transportation Internet of Things under Grant WHUTIOT-2017A0011."
1,1,0,0,0,13,2,/PTNQIO+FormataOTF-Bold,9.96,43.42,393.69,481.78,403.65,393.69,379.28,43.42,94.22,ABSTRACT Recent years have witnessed that the new mobility Intelligent Transportation System is
1,0,0,0,0,185,2,/KLADYP+TimesLTStd-Roman,9.96,43.42,226.32,571.44,391.7,226.32,391.23,43.42,4.56,"booming, especially the development of Vehicular Ad Hoc Networks (V ANETs). It brings convenience and a good experience for drivers. Unfortunately, V ANETs are suffering from potential security and privacy issues due to the inherent openness of V ANETs. In the past few years, to address security and privacy-preserving problems, many identity-based privacy-preserving authentication schemes have been proposed by researchers. However, we found that these schemes fail to meet the requirements of user privacy protection and are vulnerable to attacks or have high computational complexity. Hence, we focus on enhancing privacy-preserving via authentication and achieving better performance. In this paper, ﬁrst, we describe the vulnerabilities of the previous scheme. Furthermore, to enhance privacy protection and achieve better performance, we propose an efﬁcient privacy-preserving mutual authentication protocol for secure V2V communication in V ANETs. Through security analysis and comparison, we formally demonstrate that our scheme can accomplish security goals under dynamic topographical scenario compared with the previous scheme. Finally, the efﬁciency of the scheme is showed by performance evaluation. The results of our proposed scheme are computationally efﬁcient compared with the previously proposed privacy-preserving authentication scheme."
1,1,0,0,0,12,2,/PTNQIO+FormataOTF-Bold,9.96,43.42,196.18,476.8,206.15,196.18,576.78,43.42,99.2,"INDEX TERMS V ANETs, authentication, V2V , privacy-preserving, security, identity guessing attack."
1,1,0,0,0,12,4,/PTNQIO+FormataOTF-Bold,8.97,37.17,163.79,571.05,173.75,163.79,609.18,37.17,4.95,"I. INTRODUCTION ﬁelds, such as V ANETs. Vehicles as mobile devices are"
1,0,0,0,0,116,2,/KLADYP+TimesLTStd-Roman,9.96,36.17,80.1,595.96,161.79,80.1,621.13,36.17,-19.96,"generally equipped with sensors (e.g., speed, acceleration, In recent years, along with the fast growth of intelligent position, rotational speed sensor), processors and wireless transportation systems (ITSs) [1] and wireless technolocommunication equipment (e.g., Bluetooth, Wi-Fi, OBU) to gies (e.g., GPRS, VLC, 5G, WiMAX and GSM), Vehicuperform all terminal perception, computation and communi- lar Ad Hoc Networks (V ANETs) [2] become increasingly prosperous, enabling mobile devices to enjoy convenient and cation tasks [4]. Vehicles can communicate and share information with each other, since V ANET is a mobile wireless comprehensive services. As [3] pointed out, in the Internet network [5]. It is envisaged that the police may demand of things, there are different forms in different application"
1,0,0,0,0,9,2,/KLADYP+TimesLTStd-Roman,9.96,297.08,68.15,581.01,78.11,68.15,704.82,297.08,-5.01,"to require information from drivers, but drivers may pay"
1,0,0,0,0,18,2,/KLADYP+TimesLTStd-Roman,9.96,46.33,55.35,595.96,66.15,55.35,716.78,46.33,-19.96,close attention to their own personal sensitive information The associate editor coordinating the review of this manuscript and
1,0,0,0,0,15,5,/KLADYP+TimesLTStd-Roman,7.97,36.17,44.24,585.99,54.36,44.24,728.57,36.17,-9.99,"approving it for publication was Giovanni Angiulli. (e.g., identity, location history and movements) when they"
1,0,0,0,0,13,11,/OLPGNG+FormataOTF-Reg,5.98,153.99,27.65,442.64,33.63,27.65,749.3,153.99,133.36,2169-3536  2019 IEEE. Translations and content mining are permitted for academic research only.
1,0,0,0,0,14,11,/OLPGNG+FormataOTF-Reg,5.98,36.17,19.58,534.56,26.65,19.58,756.28,36.17,41.44,"Personal use is also permitted, but republication/redistribution requires IEEE permission. 55050 VOLUME 7, 2019"
1,0,0,0,0,5,11,/OLPGNG+FormataOTF-Reg,5.98,151.38,13.7,450.26,19.68,13.7,763.25,151.38,125.74,See http://www.ieee.org/publications_standards/publications/rights/index.html for more information.
1,0,0,0,0,3,9,/CEKIDF+FormataOTFMd,7.5,0.0,-7.5,14.99,0.0,-7.5,782.93,0.0,561.01,"1,2 1 3"
2,0,0,0,0,15,10,/OLPGNG+FormataOTF-Reg,6.97,36.17,744.73,412.32,751.7,744.73,31.23,36.17,163.68,L. Wu et al.: Efficient Privacy-Preserving Mutual Authentication Scheme for Secure V2V Communication in VANETs
2,0,0,0,0,137,2,/KLADYP+TimesLTStd-Roman,9.96,36.17,604.29,615.88,709.9,604.29,73.03,36.17,-39.88,"communicate in the V ANETs environment which exists secu- However, existing authentication protocols generally have rity threats. It is possible that these valuable data may be shortcomings against the external adversary. V ANETs still stolen by the adversary in the above communication process. need a secure and effective authentication scheme. Our That’s why mobile users, researchers even governments pay research aims to construct an efﬁcient and secure authenticagreater attention to security issues to achieve better imple- tion scheme to eliminate these vulnerabilities of Zhou et al.’s ment of real-time and intelligent applications [6].  scheme under V ANETs environment. There are two different communication scenarios, namely The major contributions of our improved scheme are listed Vehicle To Infrastructure (V2I) and Vehicle To Vehicle (V2V) as following: in V ANETs. As shown in Figure 1, there are three major"
2,0,0,0,0,12,4,/ITGHYW+FormataOTFMdIt,8.97,36.17,592.34,387.74,602.97,592.34,179.96,36.17,188.26,"A. OUR CONTRIBUTIONSunits in V ANETs, which are the authentication server (AS),"
2,0,0,0,0,258,2,/KLADYP+TimesLTStd-Roman,9.96,36.17,401.06,595.96,590.35,401.06,192.58,36.17,-19.96,"wireless onboard unit (OBU) and roadside unit (RSU). Vehi-  First, in order to enhance the security, we bring up an cles in V ANETs are deemed as mobile nodes equipped with efﬁcient privacy protection mutual authentication proOBUs with an integration of the GPS receiver, ITS-G5/IEEE tocol for secure V2V communication in V ANETs to 802.11p protocols, and vehicular sensors [7]. The OBU is overcome the shortcomings of Zhou et al.’s scheme. in charge of recording information (e.g., velocity, location)  Second, we reveal the weakness of Zhou et al.’s scheme during driving and allows itself to correspond with RSU or and give an in-depth description of the damaging threat other vehicles. The RSU is ﬁxed at the roadsides and plays of the existing weakness. itself as public transport infrastructure to connect the vehi-  Third, we present an elaborate security analysis to forcle to the Internet through reliable communication channels. mally demonstrate that the proposed scheme is provable Further, because of equipping with wireless devices, RSU security and meet the security goals in V ANETs, especan exchange information with passing vehicles and gather cially in key protection. information to know about local situations [8]. Due to above  Finally, we display our performance analysis to demonfeatures and their inherent openness, V ANETs are facing strate that our scheme has a reasonable consumption a serious security challenge, like the issues of information with a lower computation and communication cost than conﬁdentiality, information integrity. Hence, it is becoming the previous scheme in V ANETs. increasingly important for protocols to have the ability to"
2,0,0,0,0,9,4,/ITGHYW+FormataOTFMdIt,8.97,36.17,389.1,342.91,399.4,389.1,383.53,36.17,233.09,B. ROADMAPprovide drivers with secure and user friendly authentication
2,0,0,0,0,17,2,/KLADYP+TimesLTStd-Roman,9.96,36.17,376.48,605.92,387.11,376.48,395.82,36.17,-29.92,"to achieve a secure communication [9]. To present our contributions and work, the rest of the frame-"
2,0,0,0,0,98,2,/KLADYP+TimesLTStd-Roman,9.96,297.08,256.93,620.86,374.49,256.93,408.44,297.08,-44.86,"work for this paper is structured as follows. The related work in recent years is introduced in section II. We present the preliminaries to the elliptical curve cryptosystem in Section III. In Section IV , we have a review of Zhou et al.’s scheme. In addition, section V points out its existing security vulnerabilities. The main improvement of our proposal is described in Section VI while Section VII describes the security analysis. We show the performance evaluation to demonstrate our scheme’s reasonable overhead in Section VIII. At last, we provide the conclusion of the paper in last section."
2,1,0,0,1,3,4,/PTNQIO+FormataOTF-Bold,8.97,298.07,234.68,369.81,243.65,234.68,539.28,298.07,206.19,II. RELATED WORK
2,0,0,0,0,51,2,/KLADYP+TimesLTStd-Roman,9.96,297.08,161.95,590.98,231.69,161.95,551.24,297.08,-14.98,"In order to address security and privacy issue in V ANETs, numerous research schemes [15]–[26], [30]–[32] have been proposed. Raya and Hubaux [15] investigated an authentication scheme which pre-storaged many public and private key pairs with a short lifecycle, as well as corresponding certiﬁcates into each vehicle’s OBU to preserve drivers’"
2,0,0,0,0,15,10,/PTNQIO+FormataOTF-Bold,6.97,36.17,150.0,566.07,160.52,150.0,622.41,36.17,9.93,"FIGURE 1. Structure of the VANETS. privacy. However, a vehicle’s OBU needs to store very"
2,0,0,0,0,11,2,/KLADYP+TimesLTStd-Roman,9.96,297.08,138.04,585.99,148.01,138.04,634.92,297.08,-9.99,large number key pairs due to the changing key each time.
2,0,0,0,0,145,2,/KLADYP+TimesLTStd-Roman,9.96,36.17,42.4,600.94,136.05,42.4,646.88,36.17,-24.94,"Owing to V ANETs are vulnerable to malicious attacks Raya and Hubaux’s scheme has a high computation cost, just as any other wireless network [7], [10]–[14], more and since the key management is a complex problem. more researchers are having eye on and taking part in pri- To solve the shortcomings of Raya and Hubaux scheme, vacy protection authentication. Authentication protocols for a new privacy protection protocol, which adopted an alterV ANETs have been designed by most researchers, including native approach to avoidance of the preloading of a large those put forward for offering privacy protection during the number of public or private key pairs of OBU and correperiod of communication and those proposed for a reduc- sponding certiﬁcates was designed by Lu et al. [17] in 2008. tion of the storage and computation/communication costs. In their scheme, when a vehicle passes through the RSU,"
2,0,0,0,1,4,11,/OLPGNG+FormataOTF-Reg,5.98,36.17,24.56,78.01,31.53,24.56,751.39,36.17,497.99,"VOLUME 7, 2019 55051"
3,0,0,0,0,15,10,/OLPGNG+FormataOTF-Reg,6.97,186.46,744.73,562.61,751.7,744.73,31.23,186.46,13.39,L. Wu et al.: Efficient Privacy-Preserving Mutual Authentication Scheme for Secure V2V Communication in VANETs
3,0,0,0,0,168,2,/KLADYP+TimesLTStd-Roman,9.96,36.17,592.34,610.9,709.9,592.34,73.03,36.17,-34.9,"each vehicle will receive an anonymous certiﬁcate for a III. PRELIMINARIES short period of time. In order to obtain anonymous cer- Mathematical problems in Elliptic Curve Cryptographic have tiﬁcates that change over time from RSU to avoid the been widely used in the authentication scheme in V ANETs. adversary’s traceability, the vehicle needs to execute this In this paper, our proposed scheme uses the problem of procedure frequently. Hence, Lu et al.’s scheme with high elliptic curve discrete logarithm to achieve its security. The computation/communication and storage costs has a weak brief reviews on ECC are as follows: efﬁciency. To address the weakness of Lu et al.’s scheme, Let G be an elliptic curve group, which is deﬁned by a a novel authentication protocol combining mix-zones with prime number p and a generator P. The following two difﬁcult anonymous certiﬁcates was proposed by Freudiger et al. [18]. problem assumptions are based on ECC and these problems However, the scheme also must store massive anonymous are difﬁcult to solve."
3,0,1,0,0,23,2,/OZAJVJ+TimesLTStd-Italic,9.96,36.17,580.38,538.29,593.96,580.38,188.97,36.17,37.71,"3 +certiﬁcates. Additionally, in 2008, Zhang et al. [19] designed Let E be an equation of the elliptic curve: y =xax + b"
3,0,0,0,0,16,2,/OZAJVJ+TimesLTStd-Italic,9.96,36.17,565.75,398.68,578.39,565.75,204.54,36.17,177.32,"a privacy-preserving authentication protocol with the Hash mod p, where a , b ∈ ZRp ."
3,0,0,0,0,39,2,/KLADYP+TimesLTStd-Roman,9.96,36.17,544.52,559.84,566.44,544.52,216.49,36.17,16.16,"message authentication code in V ANETs. In their scheme, for Deﬁnition 1: Discrete Logarithm Problem (DLP): Given the sake of user’s privacy, the vehicle communicates with near two points P and Q  on E  randomly, the objective of the"
3,0,0,0,0,21,2,/OZAJVJ+TimesLTStd-Italic,9.96,36.17,529.88,558.65,542.53,529.88,240.4,36.17,17.35,"RSU using different public keys. Therefore, Zhang et al.’s DLP is to calculate an integer a ∈ZRp to meet the following"
3,0,0,0,0,25,2,/KLADYP+TimesLTStd-Roman,9.96,36.17,508.65,526.22,530.57,508.65,252.36,36.17,49.78,scheme also fails to meet the requirement of performance condition: Q is equal to aP . in V ANETs.  Deﬁnition 2: Elliptic Curve Computational Diffe-Hellman
3,0,0,0,0,20,2,/OZAJVJ+TimesLTStd-Italic,9.96,46.13,496.7,537.18,506.66,496.7,276.27,46.13,38.82,To address high computation and high storage costs Problem (ECCDHP): Given two points R = aP and Q  = bP
3,0,0,0,0,19,2,/KLADYP+TimesLTStd-Roman,9.96,36.17,484.74,583.65,494.71,484.74,288.22,36.17,-7.65,"problems, these schemes [25], [26], [30]–[32] were pro- on E randomly, the objective of the ECCDHP is to calculate"
3,0,0,0,0,24,2,/OZAJVJ+TimesLTStd-Italic,9.96,36.17,470.11,546.73,482.75,470.11,300.18,36.17,29.27,"posed. Zhang et al. [24], [25] designed an ID-based condi- the point abP , where a , b ∈ ZRp are two unknown integers."
3,0,0,0,0,8,2,/KLADYP+TimesLTStd-Roman,9.96,36.17,460.83,335.05,470.79,460.83,312.13,36.17,240.95,tional privacy protection authentication scheme in V ANETs.
3,1,0,0,0,18,4,/PTNQIO+FormataOTF-Bold,8.97,36.17,448.88,468.44,458.98,448.88,323.95,36.17,107.56,"IV. REVIEW OF THE ZHOU ET AL.’s SCHEMEIn their scheme, both the vehicle and RSU are not nec-"
