page_number,is_bold,is_italic,is_underline,is_all_caps,word_count,norm_font_size,font,font_size,x0,y0,x1,y1,space_above,space_below,space_left,space_right,text
1,1,0,0,0,13,1,/OWEWED+URWPalladioL-Bold,17.93,35.02,673.24,537.14,710.01,673.24,131.88,35.02,58.14,Blockchain-Based Decentralized Identiﬁcation in IoT: An Overview of Existing Frameworks and Their Limitations
1,1,0,0,0,7,12,/OWEWED+URWPalladioL-Bold,7.57,35.72,654.6,293.83,664.56,654.6,177.33,35.72,301.45,"Seyed Mohammad Hosseini 1, *  2  3"
1,0,0,0,0,25,14,/HCDARG+URWPalladioL-Roma,5.98,166.39,616.98,588.81,635.71,616.98,206.18,166.39,6.47,"1 Instituto de Telecomunicações, Universidade de Aveiro, 3810-193 Aveiro, Portugal 2 Instituto de Telecomunicações, Escola Superior de Tecnologia e Gestão de Águeda, Universidade de Aveiro,"
1,0,0,0,0,3,11,/HCDARG+URWPalladioL-Roma,7.97,179.94,603.33,279.57,611.3,603.33,230.59,179.94,315.71,"3810-193 Aveiro, Portugal"
1,0,0,0,0,11,14,/HCDARG+URWPalladioL-Roma,5.98,166.39,595.46,584.82,603.43,595.46,238.46,166.39,10.45,"3 Instituto de Telecomunicações, Departamento de Eletrónica, Telecomunicações e Informática, Universidade"
1,0,0,0,0,5,11,/HCDARG+URWPalladioL-Roma,7.97,179.94,581.81,323.4,589.78,581.81,252.11,179.94,271.87,"de Aveiro, 3810-193 Aveiro, Portugal"
1,1,0,0,0,3,11,/OWEWED+URWPalladioL-Bold,7.97,165.68,571.05,289.22,579.02,571.05,262.87,165.68,306.06,* Correspondence: hosseini@ua.pt
1,0,0,0,0,169,9,/HCDARG+URWPalladioL-Roma,8.97,166.04,389.61,632.65,554.23,389.61,287.66,166.04,-37.37,"Abstract: The popularity of the Internet of Things  (IoT) and  Industrial IoT (IIoT) has caused a rapid increase in connected entities and exposed its lack of adequate Identity Management (IdM). Traditional IdM systems are highly dependent on central authorities; any failure can potentially compromise the entire system. To eliminate the drawback of central authorities and evolve IdM systems to meet increasingly stringent security requirements, theDecentralized Identiﬁcation approach has been proposed. This approach often relies on blockchain technology to provide a secure and tamper-proof method of managing and verifying identities. Therefore, this article investigates the capabilities of blockchain-based decentralized identiﬁcation for the IoT domain, with an emphasis on the heterogeneity of online devices. It describes a number of features and speciﬁcations of decentralized identiﬁcation with a speciﬁc focus on Self-Sovereign Identity (SSI), a model in which entities own their identities. The article concludes with a discussion of technical aspects as well as potential obstacles and constraints to the implementation of decentralized identiﬁcation in the context of the Internet of Things."
1,1,0,0,0,10,9,/OWEWED+URWPalladioL-Bold,8.97,166.39,364.68,560.92,373.65,364.68,468.24,166.39,34.36,Keywords: security and privacy; cyber-physical systems; secure communications; embedded devices;
1,0,0,0,0,8,9,/HCDARG+URWPalladioL-Roma,8.97,166.39,351.71,471.25,360.68,351.71,481.21,166.39,124.02,device security; constrained devices; Internet of Things; blockchain
